"","repo_id","parent_id","full_name","counter","percentage","ALL","X0.75","X0.5","X0.25","X1.Commit"
"2985",72946769,"30777963","guyou/openhab2-addons","32",0.01,"Hard","Hard","Hard","Hard","Social"
"2986",73390207,"30777963","alexf2015/openhab2-addons","65",0.02,"Hard","Hard","Hard","Hard","Social"
"2987",73679955,"30777963","pgfeller/openhab2-addons","1",0,"Hard","Hard","Hard","Hard","Hard"
"2988",75737509,"30777963","vs-sh/openhab2-addons","0",0,"Hard","Hard","Hard","Hard","Hard"
"2989",75796464,"30777963","3cky/openhab2-addons","9",0,"Hard","Hard","Hard","Hard","Hard"
"2990",76165046,"30777963","stasee/openhab2-addons","2",0,"Hard","Hard","Hard","Hard","Hard"
"2991",76722931,"30777963","ruebox/openhab2-addons","0",0,"Hard","Hard","Hard","Hard","Hard"
"2992",78043741,"30777963","Wire82/openhab2-addons","0",NA,"Dead?","Dead?","Dead?","Dead?","Dead?"
"2993",78171350,"30777963","Josar/openhab2-addons","30",0.01,"Hard","Hard","Hard","Hard","Social"
"2994",78712965,"30777963","skuzniarz/openhab2-addons","4",0.02,"Hard","Hard","Hard","Hard","Social"
"2995",78851399,"30777963","nikotanghe/openhab2-addons","38",0.01,"Hard","Hard","Hard","Hard","Social"
"2996",79334440,"30777963","bgilmer77/openhab2-addons","43",0.02,"Hard","Hard","Hard","Hard","Social"
"2997",79757650,"30777963","gitMiguel/openhab2-addons","0",NA,"Dead?","Dead?","Dead?","Dead?","Dead?"
"2998",80246833,"30777963","HentschelT/openhab2-addons","51",0.26,"Hard","Hard","Hard","Social","Social"
"2999",81003979,"30777963","arnehaber/openhab2-addons","0",0,"Hard","Hard","Hard","Hard","Hard"
"3000",82417053,"30777963","hillmanr/openhab2-addons-pollytts","28",0.01,"Hard","Hard","Hard","Hard","Social"
"3001",83552955,"30777963","pauxus/openhab2-addons","2",0,"Hard","Hard","Hard","Hard","Hard"
"3002",84232085,"30777963","shaguarger/openhab2-addons","0",NA,"Dead?","Dead?","Dead?","Dead?","Dead?"
"3003",84348406,"30777963","AnthraxLeprosyPi/openhab2-addons","6",0,"Hard","Hard","Hard","Hard","Hard"
"3004",84482158,"30777963","andrew-schofield/openhab2-addons","0",0,"Hard","Hard","Hard","Hard","Hard"
"3005",84771599,"30777963","db85/openhab2-addons","2",0,"Hard","Hard","Hard","Hard","Hard"
"3007",85421167,"30777963","cribskip/openhab2-addons","3",0,"Hard","Hard","Hard","Hard","Hard"
"3008",86344694,"30777963","Misiu/openhab2-addons","4",0,"Hard","Hard","Hard","Hard","Hard"
"3009",87178314,"30777963","8devices/openhab2-addons","3",0,"Hard","Hard","Hard","Hard","Hard"
"3010",87613957,"30777963","mrbig/openhab2-addons","5",0.01,"Hard","Hard","Hard","Hard","Social"
"3011",88010072,"30777963","smf666/openhab2-addons","3",0,"Hard","Hard","Hard","Hard","Hard"
"3012",88124762,"30777963","divyachauhan25/openhab2-addons","16",0,"Hard","Hard","Hard","Hard","Hard"
"3013",91256501,"30777963","9037568/openhab2-addons","15",0,"Hard","Hard","Hard","Hard","Hard"
"3014",91562737,"30777963","cubistico/openhab2-addons","14",0,"Hard","Hard","Hard","Hard","Hard"
"3015",92606318,"30777963","themillhousegroup/openhab2-addons","0",0,"Hard","Hard","Hard","Hard","Hard"
"3016",94571896,"30777963","tomdc01/openhab2-addons","4",0,"Hard","Hard","Hard","Hard","Hard"
"3017",95011340,"30777963","j-mutter/openhab2-addons","1",0,"Hard","Hard","Hard","Hard","Hard"
"3018",101959579,"30777963","hypetsch/openhab2-addons","6",0,"Hard","Hard","Hard","Hard","Hard"
"3019",103381488,"30777963","gbicskei/openhab2-addons","54",0.01,"Hard","Hard","Hard","Hard","Social"
"3020",105638290,"30777963","asvilabs/openhab2-addons","0",0,"Hard","Hard","Hard","Hard","Hard"
"3021",107282033,"30777963","vctender/openhab2-addons","0",0,"Hard","Hard","Hard","Hard","Hard"
"3022",107600174,"30777963","l1t7l3ph0o7/openhab2-addons","10",0,"Hard","Hard","Hard","Hard","Hard"
"3023",108031184,"30777963","skatun/openhab2-addons","3",0,"Hard","Hard","Hard","Hard","Hard"
"3024",108518196,"30777963","dizzy2/openhab2-addons","0",0,"Hard","Hard","Hard","Hard","Hard"
"3025",110034329,"30777963","mvalla/openhab2-addons","0",0,"Hard","Hard","Hard","Hard","Hard"
"3026",110352970,"30777963","MickUrsell/openhab2-addons","6",0,"Hard","Hard","Hard","Hard","Hard"
"3027",112221296,"30777963","dominikkv/openhab2-addons","0",0,"Hard","Hard","Hard","Hard","Hard"
"3028",112675270,"30777963","theater/openhab2-addons","8",0,"Hard","Hard","Hard","Hard","Hard"
"3029",114648470,"30777963","arjanmels/openhab2-addons","27",0.01,"Hard","Hard","Hard","Hard","Social"
"3030",116348989,"30777963","JMacIV/openhab2-addons","0",0,"Hard","Hard","Hard","Hard","Hard"
"3031",117975300,"30777963","pmknowles/openhab2-addons","2",0,"Hard","Hard","Hard","Hard","Hard"
"3032",118295384,"30777963","JohnBeton22/openhab2-addons","0",0,"Hard","Hard","Hard","Hard","Hard"
"3033",118769183,"30777963","FreddyFox/openhab2-addons","6",1,"Social","Social","Social","Social","Social"
"3034",118974345,"30777963","yphyph01/openhab2-addons","30",1,"Social","Social","Social","Social","Social"
"3035",119367581,"30777963","markus2810/openhab2-addons","0",0,"Hard","Hard","Hard","Hard","Hard"
"3036",120183918,"30777963","mc9662/openhab2-addons","1",0,"Hard","Hard","Hard","Hard","Hard"
"3037",120304263,"30777963","mfk-01/openhab2-addons","6",0,"Hard","Hard","Hard","Hard","Hard"
"3038",120429434,"30777963","openhab-5iver/openhab2-addons","0",0,"Hard","Hard","Hard","Hard","Hard"
"3039",121083253,"30777963","timcharper/openhab2-addons","3",0,"Hard","Hard","Hard","Hard","Hard"
"3040",121573704,"30777963","yozik04/openhab2-addons","17",0,"Hard","Hard","Hard","Hard","Hard"
"3041",121615362,"30777963","lubosz/openhab2-addons","2",0,"Hard","Hard","Hard","Hard","Hard"
"3042",122034787,"30777963","philipparndt/openhab2-addons","10",0,"Hard","Hard","Hard","Hard","Hard"
"3043",122474662,"30777963","freak3dot/openhab2-addons","0",0,"Hard","Hard","Hard","Hard","Hard"
"3044",122857375,"30777963","thewilli/openhab2-addons","1",0,"Hard","Hard","Hard","Hard","Hard"
"3045",123244578,"30777963","raepple/openhab2-addons","0",0,"Hard","Hard","Hard","Hard","Hard"
"3046",123591338,"30777963","kpanchen/openhab2-addons","8",0,"Hard","Hard","Hard","Hard","Hard"
"3047",123945746,"30777963","VibroAxe/openhab2-evohome","0",0,"Hard","Hard","Hard","Hard","Hard"
"3048",124107165,"30777963","noahajac/openhab2-addons","29",0.01,"Hard","Hard","Hard","Hard","Social"
"3049",124208078,"30777963","pavax/openhab2-addons","6",0,"Hard","Hard","Hard","Hard","Hard"
"3050",124368990,"30777963","ccutrer/openhab2-addons","0",0,"Hard","Hard","Hard","Hard","Hard"
"3051",125018408,"30777963","130s/openhab2-addons","1",0,"Hard","Hard","Hard","Hard","Hard"
"3052",125745801,"30777963","Dirk68/openhab2-addons","3",0,"Hard","Hard","Hard","Hard","Hard"
"3053",127734500,"30777963","mmattan/openhab2-addons","12",0,"Hard","Hard","Hard","Hard","Hard"
"3054",127912741,"30777963","dogmaphobic/openhab2-addons","5",0,"Hard","Hard","Hard","Hard","Hard"
"3055",127950228,"30777963","mattelacchiato/openhab2-addons","1",0,"Hard","Hard","Hard","Hard","Hard"
"3056",128921111,"30777963","mwiesen/openhab2-addons","3",0,"Hard","Hard","Hard","Hard","Hard"
"3057",129091723,"30777963","rshrubb/openhab2-addons","1",0,"Hard","Hard","Hard","Hard","Hard"
"3058",130796308,"30777963","samsp99/openhab2-addons","0",0,"Hard","Hard","Hard","Hard","Hard"
"3059",131116740,"30777963","tiptick/openhab2-addons","13",0,"Hard","Hard","Hard","Hard","Hard"
"3060",131245257,"30777963","ubupl/openhab2-addons","0",NA,"Dead?","Dead?","Dead?","Dead?","Dead?"
"3061",132648833,"30777963","dsoroka/openhab2-addons","1",1,"Social","Social","Social","Social","Social"
"3062",135563657,"30777963","LoungeFlyZ/openhab2-addons","59",0.02,"Hard","Hard","Hard","Hard","Social"
"3063",40033250,"33393957","Stouse49/goldcoin-wallet","0",0,"Hard","Hard","Hard","Hard","Hard"
"3064",46847572,"33393957","EricSB/bitcoin-wallet","0",0,"Hard","Hard","Hard","Hard","Hard"
"3065",47612927,"33393957","furszy/IoP-wallet","0",0,"Hard","Hard","Hard","Hard","Hard"
"3066",58293504,"33393957","CerebralMischief/bitcoin-wallet","0",0,"Hard","Hard","Hard","Hard","Hard"
"3067",60761874,"33393957","faircoin/faircoin-android-wallet","0",NA,"Dead?","Dead?","Dead?","Dead?","Dead?"
"3068",63539210,"33393957","globaltoken/globaltoken-android-wallet","0",0,"Hard","Hard","Hard","Hard","Hard"
"3069",69387850,"33393957","fiat-token/bitcoin-wallet","0",0,"Hard","Hard","Hard","Hard","Hard"
"3070",77935593,"33393957","rude9/bitcoin-wallet","2",0.5,"Hard","Hard","Social","Social","Social"
"3071",78346855,"33393957","hannesa2/bitcoin-wallet","2",0.07,"Hard","Hard","Hard","Hard","Social"
"3072",96677259,"33393957","jsalatas/faircoin-android-wallet","0",NA,"Dead?","Dead?","Dead?","Dead?","Dead?"
"3073",130555555,"33393957","ademar111190/bitcoin-wallet","1",0.25,"Hard","Hard","Hard","Social","Social"
"3074",69864324,"35118920","khwang0/Line-chatbot-for-COMP3111","16",0.14,"Hard","Hard","Hard","Hard","Social"
"3075",74687432,"35118920","hliuav/Line-chatbot-for-COMP3111","75",1,"Social","Social","Social","Social","Social"
"3076",74862217,"35118920","zysjimmy/Line-chatbot-for-COMP3111","0",0,"Hard","Hard","Hard","Hard","Hard"
"3077",74997766,"35118920","donfour/Line-chatbot-for-COMP3111","3",0.43,"Hard","Hard","Hard","Social","Social"
"3078",75024840,"35118920","phoebustam/Line-chatbot-for-COMP3111","4",0.27,"Hard","Hard","Hard","Social","Social"
"3079",75084071,"35118920","FUN3111/Line-chatbot-for-COMP3111","0",0,"Hard","Hard","Hard","Hard","Hard"
"3080",75092900,"35118920","COMP3111-GP6/Line-chatbot-for-COMP3111","0",0,"Hard","Hard","Hard","Hard","Hard"
"3081",75100639,"35118920","samuel314/Line-chatbot-for-COMP3111","2",0.4,"Hard","Hard","Hard","Social","Social"
"3082",75103819,"35118920","siusiukim/Line-chatbot-for-COMP3111","0",0,"Hard","Hard","Hard","Hard","Hard"
"3083",75141888,"35118920","ympang/Line-chatbot-for-COMP3111-1","0",0,"Hard","Hard","Hard","Hard","Hard"
"3084",75303573,"35118920","icekristy/Line-chatbot-for-COMP3111","0",0,"Hard","Hard","Hard","Hard","Hard"
"3085",75311613,"35118920","MaryyChan/Line-chatbot-for-COMP3111","0",0,"Hard","Hard","Hard","Hard","Hard"
"3086",75322472,"35118920","cyt9981/Line-chatbot-for-COMP3111","0",0,"Hard","Hard","Hard","Hard","Hard"
"3087",75324312,"35118920","andymingc/Line-chatbot-for-COMP3111","0",0,"Hard","Hard","Hard","Hard","Hard"
"3088",75329699,"35118920","george2179/Line-chatbot-for-COMP3111","0",NA,"Dead?","Dead?","Dead?","Dead?","Dead?"
"3089",75339378,"35118920","zengkuang/Line-chatbot-for-COMP3111","21",1,"Social","Social","Social","Social","Social"
"3090",75359231,"35118920","lchenbg/Line-chatbot-for-COMP3111","0",0,"Hard","Hard","Hard","Hard","Hard"
"3091",75369132,"35118920","ytjchan/Line-chatbot-for-COMP3111","0",0,"Hard","Hard","Hard","Hard","Hard"
"3092",75860323,"35118920","prosticoco/Line-chatbot-for-COMP3111","7",0.5,"Hard","Hard","Social","Social","Social"
"3093",78085952,"35118920","COMP3111Group8/Line-chatbot-for-COMP3111","5",0.01,"Hard","Hard","Hard","Hard","Social"
"3094",84846895,"35118920","MoonAndTheMoon/line-bot-sdk-java","0",0,"Hard","Hard","Hard","Hard","Hard"
"3095",91371596,"35118920","maikotchakorn/line-bot-sdk-java","1",0.05,"Hard","Hard","Hard","Hard","Social"
"3096",92692393,"35118920","s20307/line-bot-sdk-java","0",0,"Hard","Hard","Hard","Hard","Hard"
"3097",106630023,"35118920","iphayao/line-bot-sdk-java","0",NA,"Dead?","Dead?","Dead?","Dead?","Dead?"
"3098",117474308,"35118920","yohsuke/line-bot-sdk-java","0",NA,"Dead?","Dead?","Dead?","Dead?","Dead?"
"3099",128718169,"35118920","ChienHsiangLee/line-bot-sdk-java","0",0,"Hard","Hard","Hard","Hard","Hard"
"3100",55651655,"35816410","SantaGitHub/Thermos","0",NA,"Dead?","Dead?","Dead?","Dead?","Dead?"
"3101",61179232,"35816410","deadsurgeon42/Thermos","0",0,"Hard","Hard","Hard","Hard","Hard"
"3102",61274484,"35816410","gcallant/Contigo","0",0,"Hard","Hard","Hard","Hard","Hard"
"3103",71947326,"35816410","Terminal-Access/Thermos","0",NA,"Dead?","Dead?","Dead?","Dead?","Dead?"
"3104",73095962,"35816410","djoveryde/Thermos","0",0,"Hard","Hard","Hard","Hard","Hard"
"3105",73152585,"35816410","CDAGaming/Thermos","11",0.5,"Hard","Hard","Social","Social","Social"
"3106",73179298,"35816410","djoveryde/Contigo","0",0,"Hard","Hard","Hard","Hard","Hard"
"3107",93272335,"35816410","Timardo/Thermos","0",0,"Hard","Hard","Hard","Hard","Hard"
"3108",38857331,"38843634","minahlee/zeppelin","338",1,"Social","Social","Social","Social","Social"
"3109",38915691,"38843634","prabhjyotsingh/zeppelin","533",1,"Social","Social","Social","Social","Social"
"3110",39080085,"38843634","astroshim/zeppelin","346",1,"Social","Social","Social","Social","Social"
"3111",39876832,"38843634","optimizely/zeppelin","7",0.78,"Hard","Social","Social","Social","Social"
"3112",40026872,"38843634","AhyoungRyu/zeppelin","495",1,"Social","Social","Social","Social","Social"
"3113",40060262,"38843634","conker84/zeppelin","12",1,"Social","Social","Social","Social","Social"
"3114",40404124,"38843634","SWC-SENSE/zeppelin","2",1,"Social","Social","Social","Social","Social"
"3115",40484329,"38843634","superwood/zeppelin","0",0,"Hard","Hard","Hard","Hard","Hard"
"3116",40670519,"38843634","snowch/zeppelin","3",1,"Social","Social","Social","Social","Social"
"3117",40897934,"38843634","gfalcone/zeppelin","6",1,"Social","Social","Social","Social","Social"
"3118",40900434,"38843634","rconline/zeppelin","14",1,"Social","Social","Social","Social","Social"
"3119",41670811,"38843634","sravan-s/zeppelin","11",1,"Social","Social","Social","Social","Social"
"3120",41872121,"38843634","yorek/zeppelin","0",0,"Hard","Hard","Hard","Hard","Hard"
"3121",42059924,"38843634","zjffdu/zeppelin","504",1,"Social","Social","Social","Social","Social"
"3122",42555925,"38843634","mfelgamal/zeppelin","12",0.92,"Hard","Social","Social","Social","Social"
"3123",42641769,"38843634","kavinkumarks/zeppelin","18",1,"Social","Social","Social","Social","Social"
"3124",43188882,"38843634","agoodm/zeppelin","53",1,"Social","Social","Social","Social","Social"
"3125",43617835,"38843634","swkimme/zeppelin","2",1,"Social","Social","Social","Social","Social"
"3126",43755704,"38843634","radicalbit/zeppelin","27",0.9,"Hard","Social","Social","Social","Social"
"3127",43877132,"38843634","quotecenter/zeppelin","1",0.5,"Hard","Hard","Social","Social","Social"
"3128",44036023,"38843634","Peilin-Yang/zeppelin","45",1,"Social","Social","Social","Social","Social"
"3129",44084965,"38843634","1ambda/zeppelin","801",1,"Social","Social","Social","Social","Social"
"3130",44469346,"38843634","tae-jun/zeppelin","61",0.98,"Hard","Social","Social","Social","Social"
"3131",44479392,"38843634","IshmeetKaur/zeppelin","14",0.48,"Hard","Hard","Hard","Social","Social"
"3132",45019546,"38843634","lmd1993/zeppelin","0",0,"Hard","Hard","Hard","Hard","Hard"
"3133",46228780,"38843634","laesunk/zeppelin","0",0,"Hard","Hard","Hard","Hard","Hard"
"3134",46398038,"38843634","wary/zeppelin","32",0.82,"Hard","Social","Social","Social","Social"
"3135",46438738,"38843634","kosslab-kr/zeppelin","16",0.44,"Hard","Hard","Hard","Social","Social"
"3136",46484700,"38843634","hunylee/zeppelin","0",NA,"Dead?","Dead?","Dead?","Dead?","Dead?"
"3137",46823351,"38843634","yiming187/zeppelin","3",1,"Social","Social","Social","Social","Social"
"3138",47813640,"38843634","vectorijk/zeppelin","5",1,"Social","Social","Social","Social","Social"
"3139",47948175,"38843634","hyonzin/zeppelin","0",NA,"Dead?","Dead?","Dead?","Dead?","Dead?"
"3140",48320735,"38843634","kjhong/zeppelin","2",1,"Social","Social","Social","Social","Social"
"3141",48533501,"38843634","soralee/zeppelin","152",0.99,"Hard","Social","Social","Social","Social"
"3142",49095529,"38843634","luogankun/zeppelin","0",0,"Hard","Hard","Hard","Hard","Hard"
"3143",49933462,"38843634","wwjiang007/zeppelin","0",NA,"Dead?","Dead?","Dead?","Dead?","Dead?"
"3144",50876113,"38843634","Mleekko/zeppelin","0",0,"Hard","Hard","Hard","Hard","Hard"
"3145",51330938,"38843634","bitchelov/zeppelin","0",NA,"Dead?","Dead?","Dead?","Dead?","Dead?"
"3146",51544943,"38843634","tgkprog/zeppelin","0",0,"Hard","Hard","Hard","Hard","Hard"
"3147",51591502,"38843634","marchpig/zeppelin","8",1,"Social","Social","Social","Social","Social"
"3148",52187348,"38843634","Altiscale/zeppelin","0",NA,"Dead?","Dead?","Dead?","Dead?","Dead?"
"3149",52244166,"38843634","elyland/zeppelin","2",0.4,"Hard","Hard","Hard","Social","Social"
"3150",52656912,"38843634","FireArrow/zeppelin","2",1,"Social","Social","Social","Social","Social"
"3151",52711513,"38843634","HyukjinKwon/zeppelin","4",1,"Social","Social","Social","Social","Social"
"3152",53439144,"38843634","VipinRathor/zeppelin","25",1,"Social","Social","Social","Social","Social"
"3153",54108226,"38843634","woowabros/zeppelin","4",0.01,"Hard","Hard","Hard","Hard","Social"
"3154",54183952,"38843634","lichenglin/zeppelin","2",0.5,"Hard","Hard","Social","Social","Social"
"3155",55280981,"38843634","Tagar/zeppelin","1",0.25,"Hard","Hard","Hard","Social","Social"
"3156",55718275,"38843634","vboginskii/zeppelin","1",1,"Social","Social","Social","Social","Social"
"3157",55858908,"38843634","char-com-ua/zeppelin","8",0.33,"Hard","Hard","Hard","Social","Social"
"3158",56375732,"38843634","vistep/zeppelin","0",NA,"Dead?","Dead?","Dead?","Dead?","Dead?"
"3159",57280361,"38843634","TinkoffCreditSystems/zeppelin","225",0.92,"Hard","Social","Social","Social","Social"
"3160",57864972,"38843634","tinkoff-dwh/zeppelin","272",1,"Social","Social","Social","Social","Social"
"3161",58597302,"38843634","andreaTP/zeppelin","3",1,"Social","Social","Social","Social","Social"
"3162",59694380,"38843634","dlukyanov/zeppelin","14",0.93,"Hard","Social","Social","Social","Social"
"3163",59939662,"38843634","nokia/zeppelin","75",1,"Social","Social","Social","Social","Social"
"3164",60252313,"38843634","MyHammer/zeppelin","1",1,"Social","Social","Social","Social","Social"
"3165",60694235,"38843634","Nova-Boy/zeppelin","0",0,"Hard","Hard","Hard","Hard","Hard"
"3166",63529186,"38843634","sohaibiftikhar/zeppelin","2",1,"Social","Social","Social","Social","Social"
"3167",63805806,"38843634","YuanGunGun/zeppelin","0",0,"Hard","Hard","Hard","Hard","Hard"
"3168",65067515,"38843634","malayhm/zeppelin","36",1,"Social","Social","Social","Social","Social"
"3169",65432135,"38843634","pravin-dsilva/zeppelin","7",1,"Social","Social","Social","Social","Social"
