repo_id,parent_id,depth,hf_parent_id,hf_depth,is_hard_fork,age,stars,forks,forks_active,user_count,user_family_count,followers_repo,followers_in_family,followers_outside,pr_within,pr_family,pr_within_comments,pr_family_comments,pr_within_code_comments,pr_family_code_comments,issue_repo,issue_family,issue_outside,issue_repo_comments,issue_family_comments,issue_outside_comments,issues_subscribed_repo,issues_unsubscribed_repo,issues_closed_repo,issues_reopened_repo,issues_referenced_repo,issues_assigned_repo,issues_mentioned_repo,pr_mentioned_repo,issues_subscribed_family,issues_unsubscribed_family,issues_closed_family,issues_reopened_family,issues_referenced_family,issues_assigned_family,issues_mentioned_family,issues_subscribed_outside,issues_unsubscribed_outside,issues_closed_outside,issues_reopened_outside,issues_referenced_outside,issues_assigned_outside,issues_mentioned_outside,pr_family_mentioned,commit_count,activityDensity,densitybins,new_jaccard,median_age,median_commits,activity,activity_direction,activity_slope,activity_new_ALL
132648833,30777963,2,92606318,1,1,47,0,0,0,2,1,0,0,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.042553191,3,0.975,834,35,Short-Low,Positive,0.282871923,Social
132892249,17991525,1,NULL,NULL,0,44,0,0,0,2,1,0,5,876,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.045454545,3,0,843,8,Short-Low,Positive,0.252978138,Social
132908759,35846,1,NULL,NULL,0,43,0,0,0,2,2,0,0,208,1,7,0,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0.488372093,2,0,481,31,Short-Low,Positive,11.54349226,Social
132954675,35846,1,NULL,NULL,0,42,0,0,0,2,1,0,0,248,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.071428571,3,0.029411765,481,31,Short-Low,Positive,11.54349226,Social
133515772,28602846,1,NULL,NULL,0,38,0,0,0,2,1,0,2,121,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.078947368,3,0.2,479,7,Short-Low,Positive,1.682474783,Social
134188203,264132,1,NULL,NULL,0,32,0,0,0,2,2,0,1,26,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0.5,2,0,1842,15,Short-Heavy,Positive,0.226876861,Social
135287942,13874,1,NULL,NULL,0,22,0,0,0,2,1,0,0,53,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0.272727273,2,0,691,13,Short-Low,Positive,0.146874322,Social
135681910,17991525,2,NULL,NULL,0,17,0,0,0,2,1,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0.411764706,2,0,843,8,Short-Low,Positive,0.252978138,Social
135740106,13350226,2,NULL,NULL,0,162,0,0,0,3,3,0,0,204,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0.055555556,3,0.5,647,7,Short-Heavy,Positive,0.1624238,Social
136574037,17991525,1,NULL,NULL,0,10,0,0,0,2,1,0,0,205,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.2,2,0,843,8,Short-Low,Positive,0.252978138,Social
136813938,17991525,1,NULL,NULL,0,78,0,0,0,2,1,0,0,202,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0.076923077,3,0,843,8,Short-Low,Positive,0.252978138,Social
137062716,4386034,2,NULL,NULL,0,5,0,0,0,2,2,0,0,205,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.6,2,0.095238095,1091,14,Short-Low,Positive,0.098103055,Social
7134,7118,1,NULL,NULL,0,2494,1,0,0,2,2,0,2,34,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0.003207698,6,0.793650794,796,14,Long-Low,Positive,0.069755085,Hard
7164,7118,1,NULL,NULL,0,2495,0,0,0,5,3,0,2,199,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0.02004008,4,0.793650794,796,14,Long-Heavy,Positive,0.069755085,Hard
18495,27653260,1,18495,0,1,2493,3,4,0,9,1,2,1,547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,0.027677497,4,1,2390,8,Long-Heavy,Positive,0.090464146,Hard
20459,15060,2,20459,0,1,1982,5,0,0,4,2,1,1,419,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0.013622603,4,0.214285714,1850.5,19.5,Long-Heavy,Positive,0.036498539,Hard
44240,27653260,1,NULL,NULL,0,2653,1,0,0,5,1,1,2,504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0.01055409,4,1,2390,8,Long-Heavy,Positive,0.090464146,Hard
44309,4143,1,NULL,NULL,0,2492,0,0,0,2,1,0,1,11,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.001203852,6,0.814814815,1286,10.5,Long-Low,Positive,0.295998058,Hard
47526,97582,1,NULL,NULL,0,2524,0,0,0,5,3,6,0,23,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0.011885895,4,0,1859,31.5,Long-Low,Positive,0.153062659,Hard
67812,1958,1,NULL,NULL,0,3069,0,0,0,7,7,19,26,191,0,210,0,352,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,588,0.191593353,2,0.980044346,2326.5,103,Long-Heavy,Positive,1.33014402,Hard
68002,1958,1,NULL,NULL,0,2915,0,0,0,10,10,35,34,311,0,765,0,1470,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5684,1.949914237,1,1,2326.5,103,Long-Heavy,Positive,1.33014402,Hard
70196,7118,1,70196,0,1,1151,4,7,2,10,3,0,0,543,0,8,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,285,0.247610773,2,0.186440678,796,14,Long-Heavy,Positive,0.069755085,Hard
83243,12333,1,NULL,NULL,0,2895,2,3,1,11,11,20,38,1342,0,96,0,11,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1323,0.456994819,2,0.25,2364,38,Long-Heavy,Positive,0.59889316,Hard
84894,97582,1,NULL,NULL,0,2510,1,0,0,3,2,0,2,61,0,3,0,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0.017928287,4,0.352941176,1859,31.5,Long-Heavy,Positive,0.153062659,Hard
91712,22668,1,91712,0,1,2500,3,3,1,17,6,4,0,332,49,7,80,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,340,0.136,3,1,1809,58.5,Long-Heavy,Positive,0.082846455,Hard
129841,97582,1,NULL,NULL,0,2578,0,0,0,2,2,0,1,16,0,16,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0.014352211,4,0,1859,31.5,Long-Heavy,Positive,0.153062659,Hard
131381,1554,1,131381,0,1,2725,3,1,0,8,3,6,12,1187,4,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0.018348624,4,1,1789,17,Long-Heavy,Positive,1.513049583,Hard
198398,22668,2,91712,1,1,2483,0,0,0,2,2,0,0,46,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0.003624648,6,1,1809,58.5,Long-Low,Positive,0.082846455,Hard
209514,147,1,NULL,NULL,0,2517,9,2,0,3,0,0,1,2251,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0.007151371,6,0.914893617,2445.5,14.5,Long-Heavy,Positive,0.532336878,Hard
213186,1958,1,NULL,NULL,0,3126,0,0,0,8,8,17,35,263,1,150,0,621,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,561,0.179462572,2,0.962305987,2326.5,103,Long-Heavy,Positive,1.33014402,Hard
222457,22668,1,NULL,NULL,0,2531,3,1,0,7,4,0,0,408,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,0.029237456,4,1,1809,58.5,Long-Heavy,Positive,0.082846455,Hard
226127,1554,1,NULL,NULL,0,2482,1,0,0,6,4,4,12,325,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0.012892828,4,1,1789,17,Long-Heavy,Positive,1.513049583,Hard
246363,5874,1,NULL,NULL,0,2654,1,1,0,3,2,0,4,1217,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0.012434062,4,0.666666667,2348,29.5,Long-Heavy,Negative,0.09721675,Hard
264134,264132,1,NULL,NULL,0,2530,0,0,0,6,3,2,0,270,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0.009486166,6,0.882352941,1842,15,Long-Heavy,Positive,0.226876861,Hard
278435,147,1,NULL,NULL,0,2480,0,1,0,3,0,2,1,210,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0.005645161,6,0.911111111,2445.5,14.5,Long-Low,Positive,0.532336878,Hard
296307,190,1,296307,0,1,2486,4,3,0,3,2,0,0,138,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,0.034995977,3,0.52,1533,19,Long-Heavy,Positive,0.047789727,Hard
297131,12333,1,NULL,NULL,0,2645,0,0,0,2,2,0,5,632,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.000756144,6,0.774193548,2364,38,Long-Low,Positive,0.59889316,Hard
307808,7694902,1,NULL,NULL,0,2633,1,0,0,2,2,0,15,1965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0.006836308,6,0.878787879,1896.5,11.5,Long-Heavy,Positive,0.094867192,Hard
308979,15060,1,NULL,NULL,0,2829,1120,378,12,7,3,2,2,368,0,204,0,0,0,18,33,8,486,132,30,486,104,0,263,4,9,0,104,0,3,0,5,0,1,0,3,84,0,230,3,6,0,84,0,470,0.166136444,2,1,1850.5,19.5,Long-Heavy,Positive,0.036498539,Hard
322199,16232,1,NULL,NULL,0,2479,1,0,0,2,1,0,0,1,0,1,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0.003630496,6,0.492537313,787,3,Long-Heavy,Positive,0.064395288,Hard
327447,264132,1,NULL,NULL,0,2760,0,0,0,2,2,0,2,79,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,0.021376812,4,0.882352941,1842,15,Long-Heavy,Positive,0.226876861,Hard
348283,1554,1,NULL,NULL,0,1789,0,0,0,2,2,0,11,277,0,5,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0.007825601,6,1,1789,17,Short-Low,Positive,1.513049583,Hard
351213,7694902,1,NULL,NULL,0,2656,0,0,0,3,3,1,16,2052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,0.014683735,4,0.876923077,1896.5,11.5,Long-Heavy,Positive,0.094867192,Hard
369898,5874,1,NULL,NULL,0,2478,0,0,0,5,5,1,12,5855,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0.010492333,4,0,2348,29.5,Long-Low,Negative,0.09721675,Hard
396853,35846,1,NULL,NULL,0,2599,1,0,0,6,6,3,21,1382,0,7,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0.017314352,4,0.15,481,31,Long-Heavy,Positive,11.54349226,Hard
418387,1554,1,NULL,NULL,0,2938,0,0,0,5,3,2,11,411,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0.006807352,6,1,1789,17,Long-Heavy,Positive,1.513049583,Hard
441896,15060,1,NULL,NULL,0,2528,0,0,0,2,0,0,0,48,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0.008306962,6,0,1850.5,19.5,Long-Heavy,Positive,0.036498539,Hard
475308,147,1,NULL,NULL,0,2474,0,1,0,2,0,0,0,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.001212611,6,0.911111111,2445.5,14.5,Long-Low,Positive,0.532336878,Hard
542894,4143,1,NULL,NULL,0,2271,0,0,0,4,3,3,7,96,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140,0.061646852,3,0.785714286,1286,10.5,Long-Heavy,Positive,0.295998058,Hard
558106,1958,1,NULL,NULL,0,3012,0,0,0,3,3,4,32,274,0,3,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,0.020584329,4,0.995454545,2326.5,103,Long-Low,Positive,1.33014402,Hard
559252,13874,1,NULL,NULL,0,2469,0,0,0,2,0,2,0,487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0.010125557,4,0.823529412,691,13,Long-Heavy,Positive,0.146874322,Hard
561791,22668,1,NULL,NULL,0,2469,0,0,0,2,2,0,0,54,0,88,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,188,0.076144188,3,0.454545455,1809,58.5,Long-Heavy,Positive,0.082846455,Hard
712669,13874,1,NULL,NULL,0,2459,0,0,0,3,3,0,3,1485,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0.004066694,6,0.733333333,691,13,Long-Low,Positive,0.146874322,Hard
859440,7836,1,NULL,NULL,0,2547,0,0,0,2,0,2,0,3893,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0.006674519,6,0.333333333,2044,14,Long-Heavy,Positive,0.182856435,Hard
964623,12333,1,NULL,NULL,0,2697,1,0,0,11,10,18,36,1307,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0.029662588,4,0.774193548,2364,38,Long-Heavy,Positive,0.59889316,Hard
1263628,12333,1,NULL,NULL,0,2551,0,0,0,11,11,8,41,1364,0,12,0,5,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,0.02744022,4,0.419354839,2364,38,Long-Heavy,Positive,0.59889316,Hard
1283028,70101,1,NULL,NULL,0,2544,103,34,2,6,5,1,4,372,2,86,0,40,0,41,94,3,49,63,0,50,5,0,76,1,42,66,5,0,0,0,0,0,0,0,0,5,0,17,0,7,9,5,0,176,0.06918239,3,0,1980.5,19,Long-Heavy,Positive,0.303860592,Hard
1283867,7694902,1,NULL,NULL,0,2265,0,0,0,2,1,1,14,1902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.001324503,6,0.774193548,1896.5,11.5,Long-Low,Positive,0.094867192,Hard
1373100,22668,1,NULL,NULL,0,2416,0,0,0,2,2,0,0,54,0,38,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,0.021937086,4,0.454545455,1809,58.5,Long-Low,Positive,0.082846455,Hard
1381669,15138,1,NULL,NULL,0,2388,1,1,0,11,7,0,0,268,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,156,0.065326633,3,1,780.5,17.5,Long-Heavy,Negative,0.358233391,Hard
1384204,27653260,1,NULL,NULL,0,2390,0,0,0,4,1,0,3,410,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94,0.039330544,3,1,2390,8,Short-Heavy,Positive,0.090464146,Hard
1407603,70101,1,NULL,NULL,0,2388,1,0,0,2,1,0,4,138,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0.003768844,6,0.333333333,1980.5,19,Long-Low,Positive,0.303860592,Hard
1427922,1958,1,NULL,NULL,0,2749,1,0,0,2,1,0,7,22,0,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0.010549291,4,0.980044346,2326.5,103,Long-Low,Positive,1.33014402,Hard
1464833,1554,1,NULL,NULL,0,2719,2,0,0,3,2,1,8,429,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144,0.052960647,3,1,1789,17,Long-Heavy,Positive,1.513049583,Hard
1472531,12333,1,NULL,NULL,0,1741,1,0,0,7,7,6,33,1001,0,28,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,149,0.085582998,3,0.419354839,2364,38,Short-Heavy,Positive,0.59889316,Hard
1666406,22616,1,NULL,NULL,0,2364,0,0,0,2,2,1,33,53956,0,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0.002538071,6,0.857142857,1093,6,Long-Low,Positive,0.202357575,Hard
1674425,147,1,NULL,NULL,0,2635,2,1,0,3,0,0,0,44,7,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0.0056926,6,0.902439024,2445.5,14.5,Long-Heavy,Positive,0.532336878,Hard
1676107,13874,2,NULL,NULL,0,2312,0,0,0,3,2,2,0,49,0,4,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0.008217993,6,0.8125,691,13,Long-Heavy,Positive,0.146874322,Hard
1716373,190,1,NULL,NULL,0,2364,0,0,0,2,1,0,1,258,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.001269036,6,0.608695652,1533,19,Long-Low,Positive,0.047789727,Hard
1719063,147,1,NULL,NULL,0,2369,0,3,0,2,0,1,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0.002532714,6,0.902439024,2445.5,14.5,Short-Low,Positive,0.532336878,Hard
1738573,7118,1,NULL,NULL,0,3324,7,1,0,2,2,0,1,577,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0.00631769,6,1,796,14,Long-Heavy,Positive,0.069755085,Hard
1738629,7118,1,NULL,NULL,0,2412,20,18,0,5,1,3,0,702,0,1,0,0,0,0,5,0,0,16,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,103,0.042703151,3,0.870967742,796,14,Long-Heavy,Positive,0.069755085,Hard
1755588,7694902,1,NULL,NULL,0,2639,1,0,0,3,1,0,15,1973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,0.031072376,3,0.878787879,1896.5,11.5,Long-Heavy,Positive,0.094867192,Hard
1755867,7694902,1,NULL,NULL,0,2865,1,0,0,2,2,0,15,1953,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79,0.027574171,4,0.909090909,1896.5,11.5,Long-Heavy,Positive,0.094867192,Hard
1755908,7694902,1,NULL,NULL,0,2952,3,0,0,2,2,1,0,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.00101626,6,0.890909091,1896.5,11.5,Long-Low,Positive,0.094867192,Hard
1758120,12333,1,NULL,NULL,0,2378,0,0,0,5,5,0,23,780,0,1,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86,0.036164844,3,0.709677419,2364,38,Long-Heavy,Positive,0.59889316,Hard
1797980,147,1,NULL,NULL,0,2328,1,2,0,3,0,0,0,215,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0.004725086,6,0.902439024,2445.5,14.5,Short-Low,Positive,0.532336878,Hard
1798125,4143,1,NULL,NULL,0,2496,1,0,0,2,1,0,5,44,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0.003205128,6,0.814814815,1286,10.5,Long-Low,Positive,0.295998058,Hard
1799726,4143,1,NULL,NULL,0,2401,0,0,0,3,2,0,5,51,0,2,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0.004581424,6,0.785714286,1286,10.5,Long-Heavy,Positive,0.295998058,Hard
1826390,27653260,1,NULL,NULL,0,2992,4,0,0,2,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0.002673797,6,1,2390,8,Long-Low,Positive,0.090464146,Hard
1837895,70101,1,NULL,NULL,0,2362,0,0,0,2,1,0,4,137,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.00127011,6,0.428571429,1980.5,19,Long-Low,Positive,0.303860592,Hard
1868568,4143,1,NULL,NULL,0,2357,0,0,0,5,4,1,15,1198,1,3,0,0,8,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0.007212558,6,0.785714286,1286,10.5,Long-Heavy,Positive,0.295998058,Hard
1868861,2261680,1,NULL,NULL,0,1762,0,0,0,2,2,0,0,203,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0.013620885,4,0.058394161,1213.5,16,Long-Heavy,Positive,0.154021919,Hard
1874496,7836,1,NULL,NULL,0,2354,0,0,0,3,1,1,0,234,3,2,2,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0.006796941,6,0.125,2044,14,Long-Heavy,Positive,0.182856435,Hard
1877819,2165195,1,1877819,0,1,2384,10,17,1,6,6,0,2,226,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0.013842282,4,0.727272727,1117,103,Long-Low,Negative,0.076005087,Hard
2001118,4143,1,NULL,NULL,0,2332,0,0,0,10,9,9,13,1305,0,37,0,5,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,164,0.070325901,3,0.15,1286,10.5,Long-Heavy,Positive,0.295998058,Hard
2254768,1554,1,NULL,NULL,0,2328,0,0,0,2,1,0,9,229,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0.008161512,6,1,1789,17,Long-Heavy,Positive,1.513049583,Hard
2270913,4386034,1,NULL,NULL,0,2325,0,0,0,2,1,0,15,1102,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0.004731183,6,0.869565217,1091,14,Long-Low,Positive,0.098103055,Hard
2294773,1907206,2,NULL,NULL,0,2328,0,3,0,3,2,2,1,58,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,0.01847079,4,0.709090909,1871,41,Long-Heavy,Positive,0.034651474,Hard
2583663,264132,1,NULL,NULL,0,2415,0,0,0,2,1,0,2,63,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0.002070393,6,0.888888889,1842,15,Long-Low,Positive,0.226876861,Hard
