repo_id,age,new_jaccard,commit_count,K,,repo_id,age,new_jaccard,commit_count,K,,,Cluster #,Count,Age,Commits,Jaccard Distance
76165046,609,0.973684,6,0,,30557481,1248,0,12,1,,,,,,,
76722931,602,0.981132,51,0,,30571398,1242,0,13,1,,,,,,,
78171350,586,0.973684,34,0,,30589499,1241,0,19,1,,,,,,,
78712965,581,0.973684,8,0,,30822766,1236,0,85,1,,,,,,,
78851399,579,0.975,50,0,,30974450,1229,0,107,1,,,,,,,
79334440,575,0.973684,37,0,,31077871,1280,0,2,1,,,,,,,
80246833,565,0.975,73,0,,31117077,1229,0,55,1,,,,,,,
81003979,557,0.973684,2,0,,31455923,1221,0,11,1,,,,,,,
82417053,722,0.975,37,0,,31583069,1289,0,4,1,,,,,,,
83552955,528,0.975,2,0,,31698142,1214,0,41,1,,,,,,,
84232085,519,0.973684,3,0,,31719774,1215,0,19,1,,,,,,,
84348406,517,0.975,33,0,,31778719,1214,0,5,1,,,,,,,
84771599,512,0.97619,54,0,,31912177,1209,0,121,1,,,,,,,
85421167,505,0.975,6,0,,32042350,1207,0,43,1,,,,,,,
87178314,487,0.975,6,0,,32169894,1203,0,3,1,,,,,,,
87613957,482,0.973684,117,0,,32174284,1220,0,33,1,,,,,,,
88010072,478,0.975,69,0,,32214403,1202,0,45,1,,,,,,,
91562737,444,0.975,20,0,,32262088,1201,0,11,1,,,,,,,
94571896,416,0.975,3,0,,32367499,1199,0,4,1,,,,,,,
95011340,411,0.975,10,0,,32371489,1199,0,53,1,,,,,,,
105638290,304,0.975,10,0,,32510556,1198,0,17,1,,,,,,,
107600174,283,0.975,16,0,,32589316,1194,0,33,1,,,,,,,
108031184,278,0.975,4,0,,32747651,1191,0,63,1,,,,,,,
108518196,274,0.975,5,0,,33603865,1172,0,13,1,,,,,,,
110352970,256,0.975,17,0,,33618369,1172,0,9,1,,,,,,,
117975300,187,0.975,2,0,,33691974,1170,0,10,1,,,,,,,
118769183,181,0.975,7,0,,33702427,1170,0,7,1,,,,,,,
118974345,179,0.975,4,0,,33714687,1170,0,42,1,,,,,,,
119367581,176,0.975,4,0,,33867665,1166,0,9,1,,,,,,,
120183918,168,0.975,3,0,,33995243,1164,0,45,1,,,,,,,
120304263,167,0.975,9,0,,34205251,1164,0,46,1,,,,,,,
120429434,166,0.975,6,0,,34334665,1227,0,20,1,,,,,,,
121083253,159,0.975,49,0,,35090558,1143,0,41,1,,,,,,,
121615362,152,0.975,2,0,,35120957,1143,0,2,1,,,,,,,
122034787,147,0.97619,12,0,,35124367,1355,0,14,1,,,,,,,
122474662,143,0.975,4,0,,35276382,1139,0,7,1,,,,,,,
122857375,139,0.975,2,0,,35308591,1139,0,2,1,,,,,,,
123591338,132,0.975,16,0,,35417314,1228,0,222,1,,,,,,,
124107165,127,0.975,74,0,,35458166,1137,0,8,1,,,,,,,
124368990,124,0.97619,33,0,,35494974,1137,0,38,1,,,,,,,
125018408,118,0.97619,3,0,,36262295,1125,0,9,1,,,,,,,
125745801,108,0.975,20,0,,36272891,1125,0,67,1,,,,,,,
127734500,94,0.975,9,0,,36300099,1124,0,6,1,,,,,,,
127912741,91,0.975,5,0,,36497013,1121,0,5,1,,,,,,,
127950228,90,0.975,4,0,,36749580,1115,0,9,1,,,,,,,
131245257,59,0.975,2,0,,36900007,1114,0,19,1,,,,,,,
132648833,47,0.975,2,0,,37105550,1116,0,8,1,,,,,,,
92692393,433,1,23,0,,37147198,1111,0,7,1,,,,,,,
39876832,1090,0.707692,3,0,,37169654,1110,0,23,1,,,,,,,
40404124,1064,0.682171,47,0,,37172476,1110,0,10,1,,,,,,,
40670519,1060,0.682171,11,0,,37193107,1110,0,4,1,,,,,,,
42555925,1034,0.697674,14,0,,37237765,1109,0,4,1,,,,,,,
43877132,1016,0.7,1,0,,37319110,1107,0,3,1,,,,,,,
44036023,1013,0.669231,37,0,,37493451,1103,0,21,1,,,,,,,
44479392,1006,0.697674,16,0,,37527386,1129,0,103,1,,,,,,,
45019546,1001,0.709924,2,0,,37732895,1100,0,7,1,,,,,,,
46438738,981,0.697674,10,0,,37760221,1121,0,16,1,,,,,,,
47813640,966,0.689922,6,0,,37883049,1097,0,16,1,,,,,,,
47948175,965,0.682171,16,0,,37966464,1123,0,61,1,,,,,,,
48320735,960,0.689922,2,0,,37966482,1096,0,4,1,,,,,,,
49095529,950,0.682171,9,0,,38051106,1095,0,17,1,,,,,,,
51544943,918,0.669231,3,0,,38092945,1094,0,16,1,,,,,,,
46351225,982,0.8,106,0,,38156502,1094,0,5,1,,,,,,,
53321898,890,0.857143,26,0,,38308062,1092,0,11,1,,,,,,,
54472512,872,0.857143,1,0,,38619928,1089,0,1142,1,,,,,,,
82991513,535,0.857143,49,0,,38804990,1119,0,63,1,,,,,,,
105129687,309,0.857143,5,0,,38867107,1086,0,15,1,,,,,,,
74167419,631,0.8,86,0,,38880863,1086,0,2,1,,,,,,,
,,,,,,38892702,1086,0,3,1,,,,,,,
,,,,,,38991411,1084,0,66,1,,,,,,,
,,,,,,39093175,1082,0,17,1,,,,,,,
,,,,,,39101720,1082,0,5,1,,,,,,,
,,,,,,39458852,1079,0,5,1,,,,,,,
,,,,,,39573540,1132,0,13,1,,,,,,,
,,,,,,39625618,1076,0,15,1,,,,,,,
,,,,,,39703139,1075,0,47,1,,,,,,,
,,,,,,39720475,1175,0,18,1,,,,,,,
,,,,,,39727987,1074,0,3,1,,,,,,,
,,,,,,40240447,1067,0,10,1,,,,,,,
,,,,,,40447002,1063,0,73,1,,,,,,,
,,,,,,40503575,1060,0,2,1,,,,,,,
,,,,,,40562331,1060,0,2,1,,,,,,,
,,,,,,41413321,1048,0,3,1,,,,,,,
,,,,,,41440920,1048,0,2,1,,,,,,,
,,,,,,41512912,1047,0,5,1,,,,,,,
,,,,,,42046144,1041,0,12,1,,,,,,,
,,,,,,42082822,1040,0,20,1,,,,,,,
,,,,,,42108187,1040,0,63,1,,,,,,,
,,,,,,42205127,1039,0,9,1,,,,,,,
,,,,,,42233897,1038,0,9,1,,,,,,,
,,,,,,42274005,1037,0,4,1,,,,,,,
,,,,,,42387151,1263,0,148,1,,,,,,,
,,,,,,42472107,1164,0,6,1,,,,,,,
,,,,,,42473751,1036,0,26,1,,,,,,,
,,,,,,42525903,1035,0,15,1,,,,,,,
,,,,,,42647808,1033,0,20,1,,,,,,,
,,,,,,42728735,1032,0,8,1,,,,,,,
,,,,,,42741012,1032,0,24,1,,,,,,,
,,,,,,42747233,1032,0,15,1,,,,,,,
,,,,,,42759213,1032,0,3,1,,,,,,,
,,,,,,42837472,1030,0,2,1,,,,,,,
,,,,,,43240409,1024,0,2,1,,,,,,,
,,,,,,43341545,1024,0,2,1,,,,,,,
,,,,,,43458981,1022,0,7,1,,,,,,,
,,,,,,43494674,1021,0,4,1,,,,,,,
,,,,,,43510696,1021,0,4,1,,,,,,,
,,,,,,43517827,1021,0,4,1,,,,,,,
,,,,,,43529752,1020,0,2,1,,,,,,,
,,,,,,43540934,1020,0,3,1,,,,,,,
,,,,,,43561377,1020,0,35,1,,,,,,,
,,,,,,43589655,1019,0,4,1,,,,,,,
,,,,,,43637040,1018,0,99,1,,,,,,,
,,,,,,43680898,1018,0,5,1,,,,,,,
,,,,,,43684228,1018,0,2,1,,,,,,,
,,,,,,43867659,1016,0,2,1,,,,,,,
,,,,,,43880088,1016,0,3,1,,,,,,,
,,,,,,44137141,1011,0,8,1,,,,,,,
,,,,,,44179295,1011,0,15,1,,,,,,,
,,,,,,44184369,1011,0,490,1,,,,,,,
,,,,,,44324381,1009,0,8,1,,,,,,,
,,,,,,44397600,1007,0,4,1,,,,,,,
,,,,,,44562166,1005,0,18,1,,,,,,,
,,,,,,44587154,1004,0,9,1,,,,,,,
,,,,,,44643490,1004,0,12,1,,,,,,,
,,,,,,44896687,1002,0,2,1,,,,,,,
,,,,,,45105596,1291,0,34,1,,,,,,,
,,,,,,45305407,996,0,4,1,,,,,,,
,,,,,,45308991,996,0,2,1,,,,,,,
,,,,,,45334686,996,0,4,1,,,,,,,
,,,,,,45355415,996,0,14,1,,,,,,,
,,,,,,45445928,1072,0,26,1,,,,,,,
,,,,,,45456263,994,0,21,1,,,,,,,
,,,,,,45496045,994,0,28,1,,,,,,,
,,,,,,45567818,992,0,18,1,,,,,,,
,,,,,,45641326,991,0,298,1,,,,,,,
,,,,,,45818668,989,0,5,1,,,,,,,
,,,,,,45837713,989,0,7,1,,,,,,,
,,,,,,45893501,988,0,16,1,,,,,,,
,,,,,,46039356,986,0,85,1,,,,,,,
,,,,,,46268267,983,0,2,1,,,,,,,
,,,,,,46300457,982,0,18,1,,,,,,,
,,,,,,46300485,982,0,21,1,,,,,,,
,,,,,,46441001,981,0,2,1,,,,,,,
,,,,,,46565502,979,0,29,1,,,,,,,
,,,,,,46594752,978,0,17,1,,,,,,,
,,,,,,46594755,978,0,2,1,,,,,,,
,,,,,,46595322,978,0,41,1,,,,,,,
,,,,,,46625983,978,0,5,1,,,,,,,
,,,,,,46686163,977,0,6,1,,,,,,,
,,,,,,46785446,976,0,4,1,,,,,,,
,,,,,,46797482,976,0,14,1,,,,,,,
,,,,,,46917482,974,0,5,1,,,,,,,
,,,,,,47370632,972,0,12,1,,,,,,,
,,,,,,47538888,970,0,6,1,,,,,,,
,,,,,,47556891,969,0,11,1,,,,,,,
,,,,,,47625831,967,0,18,1,,,,,,,
,,,,,,47684593,967,0,4,1,,,,,,,
,,,,,,47969631,964,0,13,1,,,,,,,
,,,,,,47983524,964,0,2,1,,,,,,,
,,,,,,48196205,962,0,2,1,,,,,,,
,,,,,,48210952,962,0,5,1,,,,,,,
,,,,,,48854402,954,0,6,1,,,,,,,
,,,,,,48977375,952,0,9,1,,,,,,,
,,,,,,49025583,951,0,11,1,,,,,,,
,,,,,,49301776,948,0,25,1,,,,,,,
,,,,,,49365302,947,0,15,1,,,,,,,
,,,,,,49591900,944,0,6,1,,,,,,,
,,,,,,49632675,943,0,6,1,,,,,,,
,,,,,,49710276,942,0,4,1,,,,,,,
,,,,,,49727061,942,0,2,1,,,,,,,
,,,,,,49824811,941,0,3,1,,,,,,,
,,,,,,49956486,939,0,30,1,,,,,,,
,,,,,,50002250,939,0,35,1,,,,,,,
,,,,,,50044074,938,0,1,1,,,,,,,
,,,,,,50059222,938,0,2,1,,,,,,,
,,,,,,50138920,936,0,69,1,,,,,,,
,,,,,,50295361,1355,0,2,1,,,,,,,
,,,,,,50423269,933,0,6,1,,,,,,,
,,,,,,50446567,933,0,7,1,,,,,,,
,,,,,,50452199,932,0,21,1,,,,,,,
,,,,,,50700067,929,0,33,1,,,,,,,
,,,,,,50876014,927,0,12,1,,,,,,,
,,,,,,50947154,926,0,7,1,,,,,,,
,,,,,,51038002,925,0,2,1,,,,,,,
,,,,,,51259246,922,0,37,1,,,,,,,
,,,,,,51371209,920,0,13,1,,,,,,,
,,,,,,51549382,918,0,21,1,,,,,,,
,,,,,,51630934,917,0,3,1,,,,,,,
,,,,,,51737957,915,0,3,1,,,,,,,
,,,,,,51795290,914,0,3,1,,,,,,,
,,,,,,51816104,914,0,5,1,,,,,,,
,,,,,,51834825,914,0,7,1,,,,,,,
,,,,,,52003701,912,0,4,1,,,,,,,
,,,,,,52167477,909,0,28,1,,,,,,,
,,,,,,52219630,908,0,15,1,,,,,,,
,,,,,,52282647,907,0,31,1,,,,,,,
,,,,,,52487949,905,0,6,1,,,,,,,
,,,,,,52529777,902,0,8,1,,,,,,,
,,,,,,52556353,901,0,8,1,,,,,,,
,,,,,,52604316,903,0,6,1,,,,,,,
,,,,,,52616430,901,0,2,1,,,,,,,
,,,,,,52666848,898,0,2,1,,,,,,,
,,,,,,52708264,897,0,5,1,,,,,,,
,,,,,,52717692,896,0,2,1,,,,,,,
,,,,,,52744878,897,0,6,1,,,,,,,
,,,,,,52770851,899,0,4,1,,,,,,,
,,,,,,52771606,902,0,4,1,,,,,,,
,,,,,,53074638,893,0,102,1,,,,,,,
,,,,,,53105369,892,0,8,1,,,,,,,
,,,,,,53116875,893,0,39,1,,,,,,,
,,,,,,53127541,893,0,3,1,,,,,,,
,,,,,,53133952,892,0,306,1,,,,,,,
,,,,,,53335805,1369,0,64,1,,,,,,,
,,,,,,53582115,885,0,10,1,,,,,,,
,,,,,,53612353,885,0,1,1,,,,,,,
,,,,,,53655948,884,0,92,1,,,,,,,
,,,,,,53958671,879,0,6,1,,,,,,,
,,,,,,54269730,875,0,11,1,,,,,,,
,,,,,,54360404,873,0,3,1,,,,,,,
,,,,,,54508940,872,0,2,1,,,,,,,
,,,,,,54599933,871,0,4,1,,,,,,,
,,,,,,54604429,871,0,6,1,,,,,,,
,,,,,,54716379,869,0,6,1,,,,,,,
,,,,,,54741898,869,0,8,1,,,,,,,
,,,,,,54978764,866,0,10,1,,,,,,,
,,,,,,54990996,866,0,10,1,,,,,,,
,,,,,,55027326,865,0,19,1,,,,,,,
,,,,,,55218125,863,0,4,1,,,,,,,
,,,,,,55232669,863,0,5,1,,,,,,,
,,,,,,55304780,861,0,3,1,,,,,,,
,,,,,,55403351,860,0,4,1,,,,,,,
,,,,,,55495697,859,0,2,1,,,,,,,
,,,,,,55649262,857,0,4,1,,,,,,,
,,,,,,55650102,857,0,4,1,,,,,,,
,,,,,,55728738,856,0,7,1,,,,,,,
,,,,,,56059563,851,0,5,1,,,,,,,
,,,,,,56123564,850,0,3,1,,,,,,,
,,,,,,56262320,848,0,4,1,,,,,,,
,,,,,,56344701,846,0,13,1,,,,,,,
,,,,,,56385521,845,0,16,1,,,,,,,
,,,,,,56399689,844,0,2,1,,,,,,,
,,,,,,56407994,844,0,12,1,,,,,,,
,,,,,,56408069,844,0,53,1,,,,,,,
,,,,,,56424051,844,0,4,1,,,,,,,
,,,,,,56426366,861,0,2,1,,,,,,,
,,,,,,56470063,844,0,93,1,,,,,,,
,,,,,,56472220,844,0,4,1,,,,,,,
,,,,,,56596703,842,0,4,1,,,,,,,
,,,,,,56635224,841,0,3,1,,,,,,,
,,,,,,56738797,840,0,6,1,,,,,,,
,,,,,,56842800,840,0,2,1,,,,,,,
,,,,,,56998624,838,0,5,1,,,,,,,
,,,,,,57038541,838,0,9,1,,,,,,,
,,,,,,57066076,837,0,6,1,,,,,,,
,,,,,,57113692,837,0,7,1,,,,,,,
,,,,,,57366591,834,0,4,1,,,,,,,
,,,,,,57395068,834,0,12,1,,,,,,,
,,,,,,57416177,834,0,3,1,,,,,,,
,,,,,,57748468,830,0,4,1,,,,,,,
,,,,,,57892818,829,0,8,1,,,,,,,
,,,,,,57980743,828,0,3,1,,,,,,,
,,,,,,57989519,828,0,3,1,,,,,,,
,,,,,,58080422,827,0,2,1,,,,,,,
,,,,,,58094368,827,0,13,1,,,,,,,
,,,,,,58138601,826,0,12,1,,,,,,,
,,,,,,58163285,826,0,7,1,,,,,,,
,,,,,,58216133,825,0,31,1,,,,,,,
,,,,,,58226742,825,0,29,1,,,,,,,
,,,,,,58435453,822,0,13,1,,,,,,,
,,,,,,58517196,822,0,44,1,,,,,,,
,,,,,,58517657,822,0,2,1,,,,,,,
,,,,,,58588737,821,0,50,1,,,,,,,
,,,,,,58627788,821,0,27,1,,,,,,,
,,,,,,58722136,820,0,2,1,,,,,,,
,,,,,,58811794,818,0,4,1,,,,,,,
,,,,,,58902090,817,0,3,1,,,,,,,
,,,,,,58959593,817,0,4,1,,,,,,,
,,,,,,59041600,816,0,7,1,,,,,,,
,,,,,,59312986,813,0,3,1,,,,,,,
,,,,,,59356160,813,0,26,1,,,,,,,
,,,,,,59507056,811,0,3,1,,,,,,,
,,,,,,59552271,810,0,10,1,,,,,,,
,,,,,,59756435,808,0,9,1,,,,,,,
,,,,,,59812522,807,0,2,1,,,,,,,
,,,,,,59979693,806,0,14,1,,,,,,,
,,,,,,60203184,803,0,6,1,,,,,,,
,,,,,,60295580,802,0,5,1,,,,,,,
,,,,,,60320985,801,0,18,1,,,,,,,
,,,,,,60339927,801,0,6,1,,,,,,,
,,,,,,60340917,801,0,5,1,,,,,,,
,,,,,,60352444,800,0,6,1,,,,,,,
,,,,,,60373358,800,0,4,1,,,,,,,
,,,,,,60387831,799,0,4,1,,,,,,,
,,,,,,60424097,799,0,6,1,,,,,,,
,,,,,,60444133,799,0,12,1,,,,,,,
,,,,,,60795249,796,0,21,1,,,,,,,
,,,,,,60823303,1369,0,587,1,,,,,,,
,,,,,,61508809,788,0,13,1,,,,,,,
,,,,,,61509171,788,0,2,1,,,,,,,
,,,,,,61532187,788,0,43,1,,,,,,,
,,,,,,61608200,787,0,11,1,,,,,,,
,,,,,,61640003,786,0,10,1,,,,,,,
,,,,,,61740503,785,0,5,1,,,,,,,
,,,,,,61749888,785,0,3,1,,,,,,,
,,,,,,61935027,782,0,34,1,,,,,,,
,,,,,,62075750,781,0,6,1,,,,,,,
,,,,,,62525323,775,0,239,1,,,,,,,
,,,,,,62607142,774,0,9,1,,,,,,,
,,,,,,62941098,771,0,4,1,,,,,,,
,,,,,,62977331,771,0,8,1,,,,,,,
,,,,,,63120670,768,0,4,1,,,,,,,
,,,,,,63158050,768,0,5,1,,,,,,,
,,,,,,63450232,765,0,7,1,,,,,,,
,,,,,,63522180,764,0,2,1,,,,,,,
,,,,,,63679790,762,0,16,1,,,,,,,
,,,,,,63893715,759,0,2,1,,,,,,,
,,,,,,63982228,758,0,85,1,,,,,,,
,,,,,,64304689,754,0,2,1,,,,,,,
,,,,,,64375271,754,0,3,1,,,,,,,
,,,,,,64436431,753,0,10,1,,,,,,,
,,,,,,64469782,752,0,10,1,,,,,,,
,,,,,,64517824,752,0,15,1,,,,,,,
,,,,,,64602108,751,0,23,1,,,,,,,
,,,,,,64707888,906,0,3,1,,,,,,,
,,,,,,64743038,749,0,3,1,,,,,,,
,,,,,,64785186,748,0,15,1,,,,,,,
,,,,,,64950538,746,0,2,1,,,,,,,
,,,,,,65084616,745,0,9,1,,,,,,,
,,,,,,65162758,744,0,3,1,,,,,,,
,,,,,,65195075,744,0,6,1,,,,,,,
,,,,,,65244225,743,0,34,1,,,,,,,
,,,,,,65275360,743,0,3,1,,,,,,,
,,,,,,65422265,740,0,9,1,,,,,,,
,,,,,,65491275,740,0,2,1,,,,,,,
,,,,,,65565950,737,0,22,1,,,,,,,
,,,,,,65971822,732,0,2,1,,,,,,,
,,,,,,66407811,739,0,4,1,,,,,,,
,,,,,,66559507,725,0,5,1,,,,,,,
,,,,,,66566441,725,0,7,1,,,,,,,
,,,,,,66632228,724,0,7,1,,,,,,,
,,,,,,66646395,724,0,2,1,,,,,,,
,,,,,,66816054,722,0,33,1,,,,,,,
,,,,,,67177917,717,0,2,1,,,,,,,
,,,,,,67241155,716,0,8,1,,,,,,,
,,,,,,67400279,715,0,9,1,,,,,,,
,,,,,,67402319,715,0,2,1,,,,,,,
,,,,,,67537518,712,0,2,1,,,,,,,
,,,,,,67674859,711,0,4,1,,,,,,,
,,,,,,67676400,711,0,3,1,,,,,,,
,,,,,,67684156,711,0,9,1,,,,,,,
,,,,,,67714842,710,0,6,1,,,,,,,
,,,,,,67751854,710,0,4,1,,,,,,,
,,,,,,67808402,709,0,9,1,,,,,,,
,,,,,,68095390,705,0,14,1,,,,,,,
,,,,,,68199386,704,0,33,1,,,,,,,
,,,,,,68332775,702,0,4,1,,,,,,,
,,,,,,68426248,701,0,16,1,,,,,,,
,,,,,,68457131,701,0,3,1,,,,,,,
,,,,,,68863520,695,0,24,1,,,,,,,
,,,,,,68919933,695,0,23,1,,,,,,,
,,,,,,68975204,694,0,6,1,,,,,,,
,,,,,,69025656,694,0,18,1,,,,,,,
,,,,,,69420785,689,0,4,1,,,,,,,
,,,,,,69741930,1144,0,1,1,,,,,,,
,,,,,,69975446,682,0,2,1,,,,,,,
,,,,,,70179774,680,0,39,1,,,,,,,
,,,,,,70361211,677,0,7,1,,,,,,,
,,,,,,70415540,677,0,6,1,,,,,,,
,,,,,,70568592,675,0,102,1,,,,,,,
,,,,,,70957077,670,0,5,1,,,,,,,
,,,,,,70981020,670,0,80,1,,,,,,,
,,,,,,71199146,667,0,4,1,,,,,,,
,,,,,,71302293,666,0,8,1,,,,,,,
,,,,,,71478281,663,0,11,1,,,,,,,
,,,,,,71722976,661,0,3,1,,,,,,,
,,,,,,71733167,661,0,13,1,,,,,,,
,,,,,,71739296,661,0,4,1,,,,,,,
,,,,,,71807937,660,0,35,1,,,,,,,
,,,,,,71933986,658,0,5,1,,,,,,,
,,,,,,72058367,656,0,10,1,,,,,,,
,,,,,,72129673,655,0,3,1,,,,,,,
,,,,,,72154907,655,0,7,1,,,,,,,
,,,,,,72170009,655,0,10,1,,,,,,,
,,,,,,72386495,653,0,3,1,,,,,,,
,,,,,,72436507,652,0,19,1,,,,,,,
,,,,,,72631223,880,0,18,1,,,,,,,
,,,,,,72784900,647,0,4,1,,,,,,,
,,,,,,73376863,640,0,1,1,,,,,,,
,,,,,,73568775,638,0,4,1,,,,,,,
,,,,,,73787342,635,0,4,1,,,,,,,
,,,,,,73815550,634,0,35,1,,,,,,,
,,,,,,73872381,634,0,2,1,,,,,,,
,,,,,,73935380,633,0,9,1,,,,,,,
,,,,,,74010641,632,0,6,1,,,,,,,
,,,,,,74057786,632,0,8,1,,,,,,,
,,,,,,74078922,632,0,3,1,,,,,,,
,,,,,,74097303,862,0,8,1,,,,,,,
,,,,,,74587580,626,0,4,1,,,,,,,
,,,,,,74990459,621,0,9,1,,,,,,,
,,,,,,75268723,619,0,6,1,,,,,,,
,,,,,,75330004,1111,0,4,1,,,,,,,
,,,,,,75350658,618,0,3,1,,,,,,,
,,,,,,75606372,614,0,19,1,,,,,,,
,,,,,,75640888,614,0,8,1,,,,,,,
,,,,,,75655554,614,0,6,1,,,,,,,
,,,,,,75829788,612,0,3,1,,,,,,,
,,,,,,75899180,612,0,2,1,,,,,,,
,,,,,,75975878,1220,0,2,1,,,,,,,
,,,,,,76035752,610,0,52,1,,,,,,,
,,,,,,76080597,610,0,3,1,,,,,,,
,,,,,,76168143,609,0,13,1,,,,,,,
,,,,,,76235340,608,0,5,1,,,,,,,
,,,,,,76378722,606,0,9,1,,,,,,,
,,,,,,76410811,1352,0,85,1,,,,,,,
,,,,,,76419059,606,0,3,1,,,,,,,
,,,,,,76978564,599,0,3,1,,,,,,,
,,,,,,77032249,598,0,2,1,,,,,,,
,,,,,,77136171,597,0,11,1,,,,,,,
,,,,,,77219012,597,0,2,1,,,,,,,
,,,,,,77495338,593,0,48,1,,,,,,,
,,,,,,77646281,592,0,2,1,,,,,,,
,,,,,,77784873,591,0,3,1,,,,,,,
,,,,,,78162100,586,0,19,1,,,,,,,
,,,,,,78198841,586,0,9,1,,,,,,,
,,,,,,78431688,584,0,3,1,,,,,,,
,,,,,,78460585,586,0,23,1,,,,,,,
,,,,,,78550404,583,0,5,1,,,,,,,
,,,,,,78925620,579,0,4,1,,,,,,,
,,,,,,78981565,578,0,3,1,,,,,,,
,,,,,,79115808,577,0,2,1,,,,,,,
,,,,,,79122587,577,0,9,1,,,,,,,
,,,,,,79197404,576,0,2,1,,,,,,,
,,,,,,79424279,573,0,15,1,,,,,,,
,,,,,,79511162,572,0,18,1,,,,,,,
,,,,,,79612872,571,0,5,1,,,,,,,
,,,,,,79977636,568,0,14,1,,,,,,,
,,,,,,80151486,566,0,33,1,,,,,,,
,,,,,,80509404,562,0,18,1,,,,,,,
,,,,,,81021169,557,0,173,1,,,,,,,
,,,,,,81266916,554,0,8,1,,,,,,,
,,,,,,81557014,550,0,7,1,,,,,,,
,,,,,,81614999,550,0,2,1,,,,,,,
,,,,,,81752508,549,0,5,1,,,,,,,
,,,,,,81765074,549,0,3,1,,,,,,,
,,,,,,82821801,537,0,24,1,,,,,,,
,,,,,,82854873,537,0,10,1,,,,,,,
,,,,,,83037863,535,0,8,1,,,,,,,
,,,,,,83070591,535,0,4,1,,,,,,,
,,,,,,83089470,534,0,3,1,,,,,,,
,,,,,,83471596,530,0,3,1,,,,,,,
,,,,,,83814050,525,0,3,1,,,,,,,
,,,,,,83871239,524,0,10,1,,,,,,,
,,,,,,84000806,522,0,79,1,,,,,,,
,,,,,,84103325,521,0,6,1,,,,,,,
,,,,,,84325987,517,0,29,1,,,,,,,
,,,,,,84525063,514,0,6,1,,,,,,,
,,,,,,84663885,513,0,2,1,,,,,,,
,,,,,,85006061,509,0,36,1,,,,,,,
,,,,,,85079009,510,0,215,1,,,,,,,
,,,,,,85113845,508,0,9,1,,,,,,,
,,,,,,85845893,500,0,6,1,,,,,,,
,,,,,,85911053,500,0,1,1,,,,,,,
,,,,,,85932756,500,0,46,1,,,,,,,
,,,,,,86017470,499,0,17,1,,,,,,,
,,,,,,86134020,498,0,3,1,,,,,,,
,,,,,,86389737,495,0,10,1,,,,,,,
,,,,,,86812358,491,0,25,1,,,,,,,
,,,,,,87075679,488,0,7,1,,,,,,,
,,,,,,87410831,485,0,3,1,,,,,,,
,,,,,,87534574,484,0,221,1,,,,,,,
,,,,,,88054515,477,0,2,1,,,,,,,
,,,,,,88137047,477,0,3,1,,,,,,,
,,,,,,88342475,476,0,7,1,,,,,,,
,,,,,,88733341,472,0,12,1,,,,,,,
,,,,,,89328528,465,0,12,1,,,,,,,
,,,,,,90177284,457,0,2,1,,,,,,,
,,,,,,90304840,456,0,11,1,,,,,,,
,,,,,,90374067,455,0,13,1,,,,,,,
,,,,,,90718813,452,0,6,1,,,,,,,
,,,,,,90752262,451,0,9,1,,,,,,,
,,,,,,90762569,451,0,5,1,,,,,,,
,,,,,,90861388,450,0,28,1,,,,,,,
,,,,,,91307291,446,0,3,1,,,,,,,
,,,,,,91726308,443,0,24,1,,,,,,,
,,,,,,91919415,440,0,5,1,,,,,,,
,,,,,,92247178,437,0,6,1,,,,,,,
,,,,,,92475849,436,0,14,1,,,,,,,
,,,,,,92600190,434,0,398,1,,,,,,,
,,,,,,92987362,431,0,3,1,,,,,,,
,,,,,,93555342,425,0,16,1,,,,,,,
,,,,,,93784514,423,0,15,1,,,,,,,
,,,,,,94911486,413,0,2,1,,,,,,,
,,,,,,94980102,412,0,2,1,,,,,,,
,,,,,,94993013,412,0,6,1,,,,,,,
,,,,,,95306178,409,0,7,1,,,,,,,
,,,,,,95579556,407,0,3,1,,,,,,,
,,,,,,95859357,404,0.5,4,1,,,,,,,
,,,,,,96285764,400,0,29,1,,,,,,,
,,,,,,96568825,397,0,4,1,,,,,,,
,,,,,,96858870,394,0,4,1,,,,,,,
,,,,,,97253273,390,0,2,1,,,,,,,
,,,,,,97600772,387,0,4,1,,,,,,,
,,,,,,97610106,386,0,1,1,,,,,,,
,,,,,,97957726,383,0,22,1,,,,,,,
,,,,,,97982422,382,0,6,1,,,,,,,
,,,,,,98618898,376,0,5,1,,,,,,,
,,,,,,99227329,370,0,4,1,,,,,,,
,,,,,,99484866,368,0,2,1,,,,,,,
,,,,,,100132219,361,0,43,1,,,,,,,
,,,,,,100521209,358,0,34,1,,,,,,,
,,,,,,100725587,355,0,3,1,,,,,,,
,,,,,,100830553,354,0,3,1,,,,,,,
,,,,,,100832101,354,0,3,1,,,,,,,
,,,,,,100958395,353,0,4,1,,,,,,,
,,,,,,101370043,348,0,4,1,,,,,,,
,,,,,,101485631,347,0,14,1,,,,,,,
,,,,,,101515257,347,0,23,1,,,,,,,
,,,,,,101588983,346,0,10,1,,,,,,,
,,,,,,102904267,332,0,6,1,,,,,,,
,,,,,,103740273,324,0,251,1,,,,,,,
,,,,,,104039146,320,0,7,1,,,,,,,
,,,,,,104311532,317,0,6,1,,,,,,,
,,,,,,104655948,313,0,1,1,,,,,,,
,,,,,,104764735,312,0,3,1,,,,,,,
,,,,,,105778844,302,0,3,1,,,,,,,
