repo_id,forked_from,parent_id,hf_parent_id,depth,hf_depth,is_Hard_fork,full_name,owner_id,name,created_at,updated_at,build_file,ALL,0.7,0.9,0.3,1 Commit
69687496,3531293,4143,NULL,2,NULL,0,MagnaRisa/Essentials,35417459,Essentials,42932.22917,25570,pom.xml,Social,Social,Social,Social,Hard
14897549,NULL,14897549,NULL,0,NULL,0,naver/pinpoint,3380727,pinpoint,41932.39375,43616.05208,pom.xml,Parent,Parent,Parent,Parent,Parent
69879173,3531293,4143,NULL,2,NULL,0,phonyfakeorreal/Essentials,8276323,Essentials,42934.48125,25570,pom.xml,Hard,Social,Social,Social,Hard
71273305,3531293,4143,NULL,2,NULL,0,coreequip/Essentials,21526,Essentials,42878.84097,25570,pom.xml,Hard,Social,Social,Social,Hard
73094269,3531293,4143,NULL,2,NULL,0,FadeCloudNW/Essentials,32399460,Essentials,42973.97986,25570,pom.xml,Hard,Social,Social,Social,Hard
71722976,17991525,17991525,NULL,1,NULL,0,kyledecot/react-native,99720,react-native,42956.69792,25570,build.gradle,Social,Social,Social,Social,Hard
73814554,3531293,4143,NULL,2,NULL,0,CDAGaming/Essentials,10878193,Essentials,42983.08194,25570,pom.xml,Hard,Social,Social,Social,Hard
79536808,3531293,4143,NULL,2,NULL,0,MartenM/Essentials,33838369,Essentials,43045.47014,43472.58611,pom.xml,Hard,Social,Social,Social,Hard
5874,NULL,5874,NULL,0,NULL,0,clojure/clojure,13588,clojure,40358.83542,43616.49514,pom.xml,Parent,Parent,Parent,Parent,Parent
60444133,17991525,17991525,NULL,1,NULL,0,fullstacklabs/react-native,11586697,react-native,42818.93958,25570,build.gradle,Social,Social,Social,Social,Hard
246363,5874,5874,NULL,1,NULL,0,pallet/clojure,2621,clojure,40963.16597,42661.75486,pom.xml,Hard,Social,Social,Social,Hard
369898,5874,5874,NULL,1,NULL,0,amalloy/clojure,6256,clojure,41139.99167,43424.92639,pom.xml,Hard,Social,Social,Social,Hard
832567,5874,5874,NULL,1,NULL,0,hiredman/clojure,251657,clojure,40106.9,42700.76736,pom.xml,Social,Social,Social,Social,Hard
60295580,17991525,17991525,NULL,1,NULL,0,smvv/react-native,140687,react-native,42815.95069,25570,build.gradle,Social,Social,Social,Social,Hard
1789844,5874,5874,NULL,1,NULL,0,maxweber/clojure,44475,clojure,40620.54236,42427.63333,pom.xml,Social,Social,Social,Social,Hard
1790335,5874,5874,NULL,1,NULL,0,scgilardi/clojure,227427,clojure,40111.21458,42432.54167,pom.xml,Social,Social,Social,Social,Hard
3584343,1379873,5874,3584343,2,0,1,clojure-android/clojure,1929492,clojure,41399.82153,43610.53264,pom.xml,Hard,Hard,Hard,Hard,Hard
83433898,45297,45297,NULL,1,NULL,0,Gitomain/kafka,6076468,kafka,43087.45694,25570,build.gradle,Hard,Social,Social,Social,Hard
9957909,5874,5874,9957909,1,0,1,alexander-yakushev/clojure,24298,clojure,41778.86736,42404.61458,pom.xml,Social,Social,Social,Social,Hard
13835169,5874,5874,NULL,1,NULL,0,arrdem/clojure,853848,clojure,41795.51319,42292.51319,pom.xml,Hard,Social,Social,Social,Hard
29878800,5874,5874,NULL,1,NULL,0,automenta/clojure,192043,clojure,42352.22569,42407.18958,pom.xml,Hard,Social,Social,Social,Hard
30838720,30777963,30777963,NULL,1,NULL,0,kaikreuzer/openhab2-addons,435858,openhab2-addons,42002.88542,43595.89722,pom.xml,Social,Social,Social,Social,Social
38482226,5874,5874,NULL,1,NULL,0,source-c/clojure,1390245,clojure,42527.56528,43481.90556,pom.xml,Hard,Social,Social,Social,Hard
38876712,5874,5874,NULL,1,NULL,0,ollie314/clojure,1459191,clojure,42531.45347,25570,pom.xml,Hard,Social,Social,Social,Hard
44174437,5874,5874,NULL,1,NULL,0,jamieforrest/clojure,74961,clojure,42606.62361,25570,pom.xml,Hard,Social,Social,Social,Hard
17731800,9873890,22668,NULL,2,NULL,0,pdehlke/Priam,214531,Priam,42083.67431,42430.84375,build.gradle,Hard,Social,Social,Social,Hard
85510715,1379873,5874,NULL,2,NULL,0,ghosthamlet/clojure,3006,clojure,40912.71875,25570,pom.xml,Social,Social,Social,Social,Hard
7118,NULL,7118,NULL,0,NULL,0,brianfrankcooper/YCSB,30055,YCSB,40287.86944,43616.13958,pom.xml,Parent,Parent,Parent,Parent,Parent
7134,7118,7118,NULL,1,NULL,0,jananin/YCSB,30072,YCSB,41123.88125,42654.63194,pom.xml,Hard,Social,Social,Social,Hard
11410347,8941324,8941324,NULL,1,NULL,0,paug/iosched,4910339,iosched,41866.36806,42430.77569,build.gradle,Hard,Hard,Hard,Hard,Hard
7164,7118,7118,NULL,1,NULL,0,adityakishore/YCSB,30167,YCSB,41122.93472,42654.63264,pom.xml,Hard,Social,Social,Social,Hard
70196,7118,7118,70196,1,0,1,couchbaselabs/YCSB,32971,YCSB,42466.19444,43613.76042,pom.xml,Hard,Social,Social,Social,Hard
1738573,7118,7118,NULL,1,NULL,0,toddlipcon/YCSB,31793,YCSB,40293.86667,42704.46319,pom.xml,Hard,Hard,Hard,Hard,Hard
12555515,264132,264132,NULL,1,NULL,0,jesseeichar/mapfish-print,20524,mapfish-print,41775.43125,42422.18542,build.gradle,Hard,Social,Social,Social,Social
1738629,7118,7118,NULL,1,NULL,0,jbellis/YCSB,127822,YCSB,41205.68472,42704.46389,pom.xml,Hard,Hard,Hard,Social,Hard
3281686,1931466,7118,NULL,2,NULL,0,dhentchel/YCSB,792853,YCSB,41278.83056,42413.65833,pom.xml,Hard,Social,Social,Social,Hard
3633345,7118,7118,NULL,1,NULL,0,basho-labs/YCSB,251215,YCSB,41333.83472,42407.66806,pom.xml,Hard,Hard,Hard,Social,Hard
114965905,17991525,17991525,NULL,1,NULL,0,jwhiddent3/react-native,47178930,react-native,43402.81042,43578.2,build.gradle,Social,Social,Social,Social,Hard
3748789,7118,7118,NULL,1,NULL,0,wibidata/YCSB,273775,YCSB,41410.95,42435.42153,pom.xml,Hard,Social,Social,Social,Hard
5212023,7118,7118,NULL,1,NULL,0,orientechnologies/YCSB,575072,YCSB,41830.00486,42430.57778,pom.xml,Hard,Hard,Hard,Social,Hard
7790391,7118,7118,NULL,1,NULL,0,busbey/YCSB,248420,YCSB,41675.88056,43580.96597,pom.xml,Social,Social,Social,Social,Social
13655348,7118,7118,NULL,1,NULL,0,jixuan1989/YCSB,3068204,YCSB,41984.25833,42422.56528,pom.xml,Hard,Hard,Hard,Social,Hard
15325726,7118,7118,NULL,1,NULL,0,risdenk/YCSB,1543464,YCSB,42024.99028,42431.90486,pom.xml,Social,Social,Social,Social,Social
15641071,7118,7118,NULL,1,NULL,0,youtube/YCSB,404964,YCSB,42032.19792,43605.3375,pom.xml,Hard,Hard,Hard,Social,Hard
61274484,35816410,35816410,61274484,1,0,1,gcallant/Contigo,7468161,Contigo,42827.01319,43594.64306,build.gradle,Hard,Hard,Hard,Hard,Hard
20786622,7118,7118,NULL,1,NULL,0,steffenfriedrich/YCSB,8332330,YCSB,42157.62569,42433.49653,pom.xml,Hard,Social,Social,Social,Hard
31429929,7118,7118,NULL,1,NULL,0,CorfuDB/Corfu-YCSB,6607226,Corfu-YCSB,42394.90556,42411.62569,pom.xml,Hard,Social,Social,Social,Hard
31701633,7118,7118,NULL,1,NULL,0,TSDBBench/YCSB-TS,9653843,YCSB-TS,42402.54444,43565.70833,pom.xml,Hard,Hard,Hard,Social,Hard
50227044,264132,264132,NULL,1,NULL,0,MaxComse/mapfish-print,32235322,mapfish-print,42682.28889,25570,build.gradle,Hard,Social,Social,Social,Hard
31852965,7118,7118,NULL,1,NULL,0,shivam-maharshi/YCSB,9703936,YCSB,42405.69514,25569.04167,pom.xml,Hard,Social,Social,Social,Hard
33454885,7118,7118,NULL,1,NULL,0,jaemyoun/YCSB,7472284,YCSB,42425.23194,25569.04167,pom.xml,Hard,Social,Social,Social,Hard
34542996,7118,7118,NULL,1,NULL,0,nygard89/YCSB,12384893,YCSB,42466.91042,25569.04167,pom.xml,Hard,Social,Social,Social,Hard
38908539,7118,7118,NULL,1,NULL,0,voellm/YCSB,6967626,YCSB,42531.98681,43596.32014,pom.xml,Hard,Social,Social,Social,Hard
50876014,17991525,17991525,NULL,1,NULL,0,raymondchooi/react-native,9120686,react-native,42690.71319,25570,build.gradle,Hard,Hard,Hard,Social,Hard
41847887,7118,7118,NULL,1,NULL,0,ysnglt/YCSB,26351085,YCSB,42573.56319,25570,pom.xml,Hard,Social,Social,Social,Hard
44236185,7118,7118,NULL,1,NULL,0,bigahega/YCSB,2811754,YCSB,42607.46042,25570,pom.xml,Hard,Social,Social,Social,Hard
45651169,7118,7118,NULL,1,NULL,0,kcroaker/YCSB,2309681,YCSB,42626.19444,25570,pom.xml,Hard,Social,Social,Social,Hard
45337146,45297,45297,NULL,1,NULL,0,satishd/kafka,1376952,kafka,42429.42917,43612.38194,build.gradle,Social,Social,Social,Social,Hard
48354235,48354236,7118,48354236,2,1,1,javiteri95/KV-replay,23879543,KV-replay,42657.61458,25570,pom.xml,Hard,Hard,Hard,Hard,Hard
48354236,7118,7118,48354236,1,0,1,ebozag/KV-replay,8457897,KV-replay,42174.58194,25570,pom.xml,Hard,Hard,Hard,Social,Hard
55970931,7118,7118,NULL,1,NULL,0,obissick/YCSB,30910926,YCSB,42765.625,25570,pom.xml,Hard,Social,Social,Social,Hard
66644566,7118,7118,NULL,1,NULL,0,zyguan/ycsb,3567626,ycsb,42270.36458,25570,pom.xml,Hard,Social,Social,Social,Hard
2625846,4143,4143,NULL,1,NULL,0,Skylexia/Essentials,1547535,Essentials,41619.06319,43548.93611,pom.xml,Social,Social,Social,Social,Hard
71707468,7118,7118,NULL,1,NULL,0,hostirosti/YCSB,2050085,YCSB,42956.56597,25570,pom.xml,Social,Social,Social,Social,Hard
119769503,17991525,17991525,NULL,1,NULL,0,jarvisluong/react-native,31156098,react-native,43446.57431,43616.17431,build.gradle,Hard,Social,Social,Social,Hard
75054263,7118,7118,NULL,1,NULL,0,InspurUSA/YCSB,35603123,YCSB,42996.78958,43538.05417,pom.xml,Hard,Social,Social,Social,Hard
75195078,60739749,7118,NULL,2,NULL,0,mw2q/YCSB,5071396,YCSB,42998.1375,25570,pom.xml,Hard,Social,Social,Social,Hard
76388447,7118,7118,NULL,1,NULL,0,spuchnin/YCSB_IG,38542742,YCSB_IG,43010.62083,25570,pom.xml,Hard,Hard,Hard,Social,Hard
77328633,7118,7118,NULL,1,NULL,0,Angra-DB/YCSB-Angra-DB,30548907,YCSB-Angra-DB,43020.76944,25570,pom.xml,Hard,Social,Social,Social,Hard
77433173,7118,7118,NULL,1,NULL,0,ChristianNavolskyi/YCSB,31602241,YCSB,43023.53333,43508.74514,pom.xml,Hard,Social,Social,Social,Hard
7295625,NULL,7295625,NULL,0,NULL,0,eclipse/smarthome,16450,smarthome,41648.86597,43616.60486,pom.xml,Parent,Parent,Parent,Parent,Parent
80014074,7118,7118,NULL,1,NULL,0,xinglin/YCSB,424708,YCSB,43049.95903,25570,pom.xml,Hard,Social,Social,Social,Hard
83516056,7118,7118,NULL,1,NULL,0,igorbernstein2/YCSB,32438899,YCSB,43088.96458,25570,pom.xml,Hard,Social,Social,Social,Hard
83521297,7118,7118,NULL,1,NULL,0,upthewaterspout/YCSB,7707495,YCSB,43088.85208,25570,pom.xml,Hard,Social,Social,Social,Hard
79594997,72546750,6494034,NULL,2,NULL,0,mycelium-com/bitcoincashj,2130032,bitcoincashj,43045.98958,43496.12292,pom.xml,Hard,Hard,Hard,Hard,Hard
83657896,7118,7118,83657896,1,0,1,cld378632668/YCSB_leveldb_leveldbjni_rocksdb,9692830,YCSB_leveldb_leveldbjni_rocksdb,43091.25278,25570,pom.xml,Hard,Social,Social,Social,Hard
83681146,7118,7118,NULL,1,NULL,0,j3ns/YCSB,4426392,YCSB,43091.66111,25570,pom.xml,Hard,Social,Social,Social,Social
86734323,7118,7118,NULL,1,NULL,0,memcachier/YCSB,125613,YCSB,43125.69167,25570,pom.xml,Hard,Social,Social,Social,Hard
57195306,14807988,14807988,NULL,1,NULL,0,zohar-pm/flink,34085224,flink,42781.43125,25570,pom.xml,Hard,Social,Social,Social,Hard
90728114,7118,7118,NULL,1,NULL,0,utsaslab/YCSB,36781944,YCSB,43165.96875,43411.2875,pom.xml,Hard,Hard,Hard,Social,Hard
92966460,70196,7118,70196,2,1,1,Tim020/YCSB,2074756,YCSB,43186.72569,25570,pom.xml,Hard,Hard,Social,Social,Hard
24897396,21994967,21994967,NULL,1,NULL,0,jkpr/collect-fixed,2866070,collect-fixed,42235.62083,43415.68819,build.gradle,Hard,Social,Social,Social,Hard
93149533,76388447,7118,NULL,2,NULL,0,isuntsov-gridgain/YCSB,8112775,YCSB,43186.38958,43580.96736,pom.xml,Hard,Social,Social,Social,Hard
93192650,79551628,7118,NULL,2,NULL,0,yozank/YCSB,1224561,YCSB,43188.67361,25570,pom.xml,Social,Social,Social,Social,Hard
97409077,7118,7118,NULL,1,NULL,0,liukun4515/YCSB,3882706,YCSB,43229.32569,25570,pom.xml,Hard,Social,Social,Social,Hard
5210578,3449537,3449537,NULL,1,NULL,0,doubleencore/PagerSlidingTabStrip,21445,PagerSlidingTabStrip,41515.66458,43591.66944,pom.xml,Hard,Hard,Hard,Hard,Hard
101915071,7118,7118,NULL,1,NULL,0,FileTrek/YCSB,160955,YCSB,43274.76111,25570,pom.xml,Hard,Social,Social,Social,Hard
105086023,7118,7118,NULL,1,NULL,0,flint-dominic/YCSB,38028773,YCSB,43307.93056,43586.025,pom.xml,Hard,Social,Social,Social,Hard
29143656,18740233,18740233,NULL,1,NULL,0,dianewalls/Hygieia,10633906,Hygieia,42333.91736,42413.69722,pom.xml,Hard,Social,Social,Social,Hard
109510971,7118,7118,NULL,1,NULL,0,yashadajadhav/YCSB,45993026,YCSB,43353.79931,25570,pom.xml,Hard,Social,Social,Social,Hard
67984523,3531293,4143,NULL,2,NULL,0,NJDaeger/Essentials,12332247,Essentials,42910.56042,25570,pom.xml,Hard,Social,Social,Social,Hard
109997839,7118,7118,NULL,1,NULL,0,YugaByte/YCSB,11759736,YCSB,43357.87014,43520.92083,pom.xml,Hard,Hard,Hard,Hard,Hard
110401266,7118,7118,NULL,1,NULL,0,bbengfort/YCSB,905727,YCSB,43361.94583,43405.80833,pom.xml,Hard,Social,Social,Social,Hard
61102245,33286725,5407976,NULL,2,NULL,0,verygoodsecurity/aws-maven,32506475,aws-maven,42824.85069,25570,pom.xml,Hard,Hard,Hard,Hard,Hard
115945906,7118,7118,NULL,1,NULL,0,binaryloki/YCSB,41097364,YCSB,43411.37083,43416.25556,pom.xml,Hard,Social,Social,Social,Hard
116265257,7118,7118,NULL,1,NULL,0,timoha/YCSB,1217668,YCSB,43414.01667,43581.03889,pom.xml,Hard,Social,Social,Social,Hard
119047440,7118,7118,NULL,1,NULL,0,Csoyee/YCSB,12532341,YCSB,43439.19931,43477.30417,pom.xml,Hard,Social,Social,Social,Hard
112267483,45297,45297,NULL,1,NULL,0,harelba/kafka,377061,kafka,43378.9625,43461.34306,build.gradle,Social,Social,Social,Social,Hard
134568598,7118,7118,NULL,1,NULL,0,alexwong/YCSB,13923836,YCSB,43588.83889,43591.18125,pom.xml,Hard,Social,Social,Social,Hard
135149869,7118,7118,NULL,1,NULL,0,dfquaresma/YCSB,36154869,YCSB,43547.77778,43596.72778,pom.xml,Hard,Social,Social,Social,Hard
7836,NULL,7836,NULL,0,NULL,0,yusuke/twitter4j,31555,twitter4j,39927.64236,42654.6375,pom.xml,Parent,Parent,Parent,Parent,Parent
104466435,2367496,2367496,NULL,1,NULL,0,kayalardanmehmet/android-times-square,10376668,android-times-square,43301.47083,25570,build.gradle,Hard,Hard,Hard,Hard,Hard
61909,7836,7836,NULL,1,NULL,0,Mocel/twitter4j,149729,twitter4j,40821.10069,42656.35069,Pom.xml,Hard,Social,Social,Social,Social
859440,7836,7836,NULL,1,NULL,0,kennydude/twitter4j,46570,twitter4j,41070.66458,42700.82708,pom.xml,Hard,Social,Social,Social,Hard
1329932,7836,7836,NULL,1,NULL,0,komiya-atsushi/twitter4j,217169,twitter4j,41221.75486,42703.30486,pom.xml,Hard,Social,Social,Social,Social
3315562,1735275,1735275,NULL,1,NULL,0,rotscher/flyway,1113768,flyway,41295.51111,42432.11528,pom.xml,Social,Social,Social,Social,Hard
1415478,7836,7836,NULL,1,NULL,0,sigpwned/twitter4j,444544,twitter4j,41955.83056,42432.98264,pom.xml,Hard,Social,Social,Social,Hard
1652351,7836,7836,NULL,1,NULL,0,ApplePedlar/twitter4j,1149130,twitter4j,41250.24444,42703.85139,pom.xml,Social,Social,Social,Social,Social
1874496,7836,7836,NULL,1,NULL,0,sproutSocial/twitter4j,373779,twitter4j,41263.67014,42312.25278,pom.xml,Hard,Hard,Hard,Hard,Hard
2594581,7836,7836,NULL,1,NULL,0,levelup/twitter4j,355604,twitter4j,40611.47847,43446.3125,pom.xml,Hard,Social,Social,Social,Hard
42807744,30777963,30777963,NULL,1,NULL,0,ghys/openhab2-addons,689394,openhab2-addons,42586.68056,43582.96667,pom.xml,Hard,Social,Social,Social,Hard
2733196,7836,7836,2733196,1,0,1,HubSpot/twitter4j,16268,twitter4j,41325.69167,43544.12431,pom.xml,Hard,Social,Social,Social,Hard
2740012,7836,7836,NULL,1,NULL,0,s17er/twitter4j,993182,twitter4j,41304.28472,42432.28819,pom.xml,Hard,Social,Social,Social,Social
3328291,1434458,1434458,NULL,1,NULL,0,ddrscott/ActiveAndroid,858554,ActiveAndroid,41372.81944,42413.13889,pom.xml,Hard,Hard,Hard,Social,Hard
5747084,7836,7836,NULL,1,NULL,0,Meshfire/twitter4j,510569,twitter4j,41560.95208,42427.95903,pom.xml,Hard,Social,Social,Social,Hard
6091462,7836,7836,NULL,1,NULL,0,takke/twitter4j,311535,twitter4j,41573.24861,43609.37986,both pom and build,Hard,Hard,Hard,Hard,Hard
7763782,7836,7836,NULL,1,NULL,0,Codigami/twitter4j,3136613,twitter4j,40610.26111,42411.33472,pom.xml,Hard,Social,Social,Social,Hard
8786233,7836,7836,NULL,1,NULL,0,tylermac/twitter4j,1184274,twitter4j,41722.79028,42434.71597,pom.xml,Hard,Social,Social,Social,Hard
20834871,1907206,1907206,NULL,1,NULL,0,criteo-forks/camus,6132283,camus,42158.61875,43584.47639,pom.xml,Social,Social,Social,Social,Hard
9244906,7836,7836,NULL,1,NULL,0,u2i/twitter4j,437643,twitter4j,41745.44861,43438.36042,pom.xml,Hard,Social,Social,Social,Hard
11781474,7836,7836,NULL,1,NULL,0,fankave/twitter4j,5117112,twitter4j,41891.87361,42416.15486,pom.xml,Hard,Social,Social,Social,Hard
48575316,7836,7836,NULL,1,NULL,0,YousefED/twitter4j,1267564,twitter4j,42461.31597,25570,pom.xml,Hard,Social,Social,Social,Hard
52301484,14807988,14807988,NULL,1,NULL,0,Aegeaner/flink,438737,flink,42710.30139,43477.17431,pom.xml,Social,Social,Social,Social,Hard
48855185,7836,7836,NULL,1,NULL,0,Socialwareinc/twitter4j,6277844,twitter4j,42663.83611,25570,pom.xml,Hard,Hard,Hard,Hard,Hard
68929680,7836,7836,NULL,1,NULL,0,krallus/twitter4j,36884454,twitter4j,42922.70347,43535.5125,pom.xml,Hard,Social,Social,Social,Hard
72348455,7836,7836,NULL,1,NULL,0,SingingBush/twitter4j,82150,twitter4j,42964.46667,25570,pom.xml,Social,Social,Social,Social,Hard
76474503,7836,7836,NULL,1,NULL,0,eos1d3/twitter4j,11236980,twitter4j,43012.63264,25570,pom.xml,Parent,Parent,Parent,Parent,Parent
78024392,41716618,7864835,NULL,2,NULL,0,mreram/java-client,7176242,java-client,43029.4,25570,build.gradle,Hard,Hard,Hard,Hard,Hard
106540243,7836,7836,NULL,1,NULL,0,seratch/twitter4j,25527,twitter4j,43323.17083,25570,pom.xml,Hard,Social,Social,Social,Hard
12333,NULL,12333,NULL,0,NULL,0,droolsjbpm/drools,5065,drools,40592.35903,42654.66319,pom.xml,Parent,Parent,Parent,Parent,Parent
113053958,17991525,17991525,NULL,1,NULL,0,technology-studio-forks/react-native,46792899,react-native,43385.79167,43543.57917,build.gradle,Social,Social,Social,Social,Hard
12335,12333,12333,NULL,1,NULL,0,esteban-aliverti/drools,45043,drools,40793.56111,42654.66319,pom.xml,Social,Social,Social,Social,Hard
83243,12333,12333,NULL,1,NULL,0,sotty/drools,5089,drools,40722.39861,42656.46528,pom.xml,Hard,Social,Social,Social,Social
89935,12333,12333,NULL,1,NULL,0,mariofusco/drools,38269,drools,40741.36111,43614.51667,pom.xml,Social,Social,Social,Social,Social
131888,12333,12333,NULL,1,NULL,0,etirelli/drools,83053,drools,40592.96389,43510.3,pom.xml,Social,Social,Social,Social,Hard
29826741,17991525,17991525,NULL,1,NULL,0,aljs/react-native,2409408,react-native,42350.42153,42404.87222,build.gradle,Social,Social,Social,Social,Social
214103,12333,12333,NULL,1,NULL,0,mrietveld/drools,17563,drools,40745.91181,42661.28681,pom.xml,Social,Social,Social,Social,Social
256172,12333,12333,NULL,1,NULL,0,rsynek/drools,384441,drools,40966.59931,43557.78194,pom.xml,Hard,Social,Social,Social,Hard
270060,12333,12333,NULL,1,NULL,0,mikemelton/drools,285829,drools,40914.55486,42661.85764,pom.xml,Hard,Social,Social,Social,Hard
51737957,17991525,17991525,NULL,1,NULL,0,sotayamashita/react-native,7116790,react-native,42702.5875,25570,build.gradle,Social,Social,Social,Social,Hard
274025,12333,12333,NULL,1,NULL,0,jsvitak/drools,120201,drools,40868.47431,42661.87014,pom.xml,Social,Social,Social,Social,Hard
297131,12333,12333,NULL,1,NULL,0,fahman/drools,480295,drools,40972.79097,42661.97361,pom.xml,Hard,Social,Social,Social,Hard
28952374,7118,7118,NULL,1,NULL,0,seybi87/YCSB,3426289,YCSB,42326.69931,43420.92986,pom.xml,Hard,Social,Social,Social,Hard
305224,12333,12333,NULL,1,NULL,0,mswiderski/drools,17551,drools,41003.62431,43557.47153,pom.xml,Hard,Social,Social,Social,Social
320218,12333,12333,NULL,1,NULL,0,guyramirez/drools,494026,drools,41006.72014,42662.34236,pom.xml,Hard,Social,Social,Social,Hard
342336,12333,12333,NULL,1,NULL,0,adembo/drools,506763,drools,40913.10556,42662.40208,pom.xml,Hard,Social,Social,Social,Hard
450699,12333,12333,NULL,1,NULL,0,jvg123/drools,562794,drools,42168.78403,42699.59722,pom.xml,Social,Social,Social,Social,Hard
104764735,17991525,17991525,NULL,1,NULL,0,pilot4u/react-native,35683168,react-native,43305.06389,43445.31319,build.gradle,Hard,Social,Social,Social,Hard
482848,12333,12333,NULL,1,NULL,0,izakova/drools,578655,drools,41113.49375,42699.73958,pom.xml,Hard,Social,Social,Social,Hard
489263,12333,12333,NULL,1,NULL,0,tkobayas/drools,83069,drools,41122.18194,43553.38681,pom.xml,Social,Social,Social,Social,Social
640884,12333,12333,NULL,1,NULL,0,reynoldsm88/drools,50400,drools,41190.81389,25569.04167,pom.xml,Social,Social,Social,Social,Hard
801238,12333,12333,NULL,1,NULL,0,Salaboy/drools,6705,drools,42654.5125,42700.70417,pom.xml,Hard,Social,Social,Social,Hard
964623,12333,12333,NULL,1,NULL,0,jespersm/drools,314805,drools,40920.1,42701.05556,pom.xml,Hard,Social,Social,Social,Hard
43906417,3159585,3159585,NULL,1,NULL,0,dstmath/jadx,3746844,jadx,42602.56736,43481.09722,build.gradle,Hard,Social,Social,Social,Hard
964639,12333,12333,NULL,1,NULL,0,jerr/drools,232251,drools,40739.53958,42701.05556,pom.xml,Hard,Social,Social,Social,Hard
1263628,12333,12333,NULL,1,NULL,0,vinodkiran/drools,5066,drools,41066.21944,42435.06458,pom.xml,Hard,Social,Social,Social,Hard
1419979,12333,12333,NULL,1,NULL,0,winklerm/drools,522817,drools,41206.52014,42435.47986,pom.xml,Social,Social,Social,Social,Social
1676114,12333,12333,NULL,1,NULL,0,cvgaviao/drools,41114,drools,41253.70208,25569.04167,pom.xml,Hard,Social,Social,Social,Hard
4233068,3449537,3449537,NULL,1,NULL,0,jdegroot/PagerSlidingTabStrip,1128213,PagerSlidingTabStrip,41450.35417,42421.87014,pom.xml,Hard,Hard,Hard,Hard,Hard
1758120,12333,12333,NULL,1,NULL,0,josecarloscr/drools,1202830,drools,41239.55208,42704.62014,pom.xml,Hard,Social,Social,Social,Hard
