repo_id,parent_id,depth,hf_parent_id,hf_depth,is_hard_fork,age,stars,forks,forks_active,user_count,user_family_count,followers_repo,followers_in_family,followers_outside,pr_within,pr_family,pr_within_comments,pr_family_comments,pr_within_code_comments,pr_family_code_comments,issue_repo,issue_family,issue_outside,issue_repo_comments,issue_family_comments,issue_outside_comments,issues_subscribed_repo,issues_unsubscribed_repo,issues_closed_repo,issues_reopened_repo,issues_referenced_repo,issues_assigned_repo,issues_mentioned_repo,pr_mentioned_repo,issues_subscribed_family,issues_unsubscribed_family,issues_closed_family,issues_reopened_family,issues_referenced_family,issues_assigned_family,issues_mentioned_family,issues_subscribed_outside,issues_unsubscribed_outside,issues_closed_outside,issues_reopened_outside,issues_referenced_outside,issues_assigned_outside,issues_mentioned_outside,pr_family_mentioned,commit_count,activityDensity,densitybins,new_jaccard,median_age,median_commits,activity,activity_direction,activity_slope
56111968,18740233,2,NULL,NULL,0,850,0,0,0,3,3,0,0,204,0,21,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0.04,3,0.836065573770492,723,23,Long-Heavy,Negative,0.191137944612415
56123564,17991525,1,NULL,NULL,0,850,0,0,0,2,1,0,0,213,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.003529411764706,6,0,843,8,Long-Low,Positive,0.252978138301902
56184844,5720337,2,NULL,NULL,0,849,0,1,0,2,1,0,0,206,0,11,0,0,0,0,5,0,0,0,0,0,0,0,5,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0.058892815076561,3,0.666666666666667,888,32,Short-Heavy,Positive,0.123802657689494
56202845,30777963,1,NULL,NULL,0,849,0,0,0,2,2,0,15,219,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0.012956419316843,4,0.981132075471698,834,35,Long-Low,Positive,0.282871922906097
56203283,11474326,1,NULL,NULL,0,849,0,0,0,2,2,0,10,951,0,6,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0.040047114252061,3,0.642857142857143,1000.5,11,Short-Heavy,Positive,0.280259014014592
56211683,14807988,1,NULL,NULL,0,849,0,0,0,2,1,0,23,67,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0.022379269729093,4,0.636363636363636,841,43,Long-Low,Positive,0.88218157847057
56219254,43106625,1,NULL,NULL,0,849,0,0,0,3,1,0,0,223,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0.017667844522968,4,0.166666666666667,800,6,Long-Heavy,Positive,0.026557404005132
56262320,17991525,1,NULL,NULL,0,848,0,0,0,2,2,0,5,1076,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0.004716981132075,6,0,843,8,Long-Low,Positive,0.252978138301902
56281156,21994967,1,NULL,NULL,0,848,0,0,0,5,4,4,29,384,1,206,0,642,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1929,2.2747641509434,1,0,799.5,29,Long-Heavy,Positive,0.418774453043226
56283500,45297,1,NULL,NULL,0,848,0,0,0,2,2,0,12,180,0,2,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0.005896226415094,6,0.428571428571429,752,23,Long-Low,Positive,0.748281628504537
56284470,14807988,1,NULL,NULL,0,848,0,0,0,2,2,0,8,61,0,14,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,0.056603773584906,3,0.640692640692641,841,43,Long-Heavy,Positive,0.88218157847057
56344701,17991525,1,NULL,NULL,0,846,0,0,0,3,2,0,9,1145,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0.015366430260047,4,0,843,8,Long-Heavy,Positive,0.252978138301902
56375732,38843634,1,NULL,NULL,0,844,0,0,0,3,2,0,14,407,0,1,0,2,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0.010663507109005,4,0.156862745098039,876,17,Short-Low,Positive,0.683771571378321
56385521,17991525,1,NULL,NULL,0,845,0,0,0,2,2,0,0,18,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0.018934911242604,4,0,843,8,Long-Heavy,Positive,0.252978138301902
56395574,30777963,1,NULL,NULL,0,845,1,0,0,2,2,0,0,204,0,3,0,177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,177,0.209467455621302,2,0.975,834,35,Long-Heavy,Positive,0.282871922906097
56399689,17991525,1,NULL,NULL,0,844,0,0,0,2,1,0,5,878,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.002369668246446,6,0,843,8,Long-Low,Positive,0.252978138301902
56407994,17991525,1,NULL,NULL,0,844,0,0,0,2,1,0,0,207,0,2,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0.014218009478673,4,0,843,8,Long-Heavy,Positive,0.252978138301902
56408069,17991525,1,NULL,NULL,0,844,0,2,0,2,1,0,0,204,1,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,0.062796208530806,3,0,843,8,Long-Heavy,Positive,0.252978138301902
56418315,7694902,1,NULL,NULL,0,844,0,0,0,2,2,0,0,252,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,0.050947867298578,3,0.6875,1896.5,11.5,Short-Heavy,Positive,0.094867192087237
56424051,17991525,1,NULL,NULL,0,844,0,0,0,2,1,0,0,215,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0.004739336492891,6,0,843,8,Long-Low,Positive,0.252978138301902
56426366,17991525,1,NULL,NULL,0,861,3,0,0,2,1,0,0,208,0,3,0,0,0,140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.002322880371661,6,0,843,8,Long-Low,Positive,0.252978138301902
56451665,16212,3,11487604,2,1,847,1,0,0,2,1,0,1,207,0,8,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0.053128689492326,3,1,878,32,Short-Heavy,Positive,0.043678211213586
56460130,14807988,1,NULL,NULL,0,843,0,0,0,2,2,0,37,116,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0.011862396204033,4,0.276190476190476,841,43,Long-Low,Positive,0.88218157847057
56461225,14897549,1,NULL,NULL,0,847,4,6,0,2,1,0,0,208,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0.041322314049587,3,0.497326203208556,780,9,Long-Heavy,Positive,0.531618391477879
56470063,17991525,1,NULL,NULL,0,844,0,0,0,3,3,0,8,1116,0,10,0,28,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93,0.110189573459716,3,0,843,8,Long-Heavy,Positive,0.252978138301902
56472220,17991525,1,NULL,NULL,0,844,0,0,0,2,1,0,0,221,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0.004739336492891,6,0,843,8,Long-Low,Positive,0.252978138301902
56488931,10032456,1,NULL,NULL,0,843,0,0,0,4,4,0,3,51,1,5,1,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108,0.128113879003559,3,0.125,1063,36,Short-Heavy,Negative,0.734266891810322
56508420,14807988,1,NULL,NULL,0,843,0,0,0,2,1,0,0,202,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0.011862396204033,4,0.640692640692641,841,43,Long-Low,Positive,0.88218157847057
56520316,30777963,1,NULL,NULL,0,1431,0,0,0,3,3,0,15,418,8,12,0,302,3,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,280,0.195667365478686,2,0.973684210526316,834,35,Long-Heavy,Positive,0.282871922906097
56581052,14807988,1,NULL,NULL,0,842,0,0,0,2,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0.004750593824228,6,0.636363636363636,841,43,Long-Low,Positive,0.88218157847057
56583513,15921359,1,NULL,NULL,0,842,0,0,0,2,1,0,0,202,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.003562945368171,6,0.8,697,4,Long-Low,Positive,0.263629579252905
56596703,17991525,1,NULL,NULL,0,842,0,0,0,2,2,0,5,1076,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0.004750593824228,6,0,843,8,Short-Low,Positive,0.252978138301902
56604517,30777963,1,NULL,NULL,0,842,0,0,0,4,4,1,16,430,1,17,0,244,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89,0.105700712589074,3,0,834,35,Long-Heavy,Positive,0.282871922906097
56625960,14807988,1,NULL,NULL,0,841,0,0,0,4,4,0,44,514,0,165,0,1169,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,841,1,1,0.341121495327103,841,43,Short-Heavy,Positive,0.88218157847057
56635224,17991525,1,NULL,NULL,0,841,1,0,0,2,1,0,4,568,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.003567181926278,6,0,843,8,Short-Low,Positive,0.252978138301902
56663700,7864835,2,NULL,NULL,0,841,0,0,0,2,1,0,1,204,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0.017835909631391,4,0,821.5,9.5,Long-Heavy,Positive,0.019111486741904
56708819,30777963,1,NULL,NULL,0,841,0,0,0,4,3,0,15,416,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0.010701545778835,4,0.981132075471698,834,35,Long-Low,Positive,0.282871922906097
56720866,14807988,1,NULL,NULL,0,841,0,0,0,3,3,1,58,169,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0.014268727705113,4,0.636363636363636,841,43,Short-Low,Positive,0.88218157847057
56738797,17991525,1,NULL,NULL,0,840,0,0,0,3,2,0,21,2563,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0.007142857142857,6,0,843,8,Short-Low,Positive,0.252978138301902
56804231,30777963,1,NULL,NULL,0,840,0,1,0,3,2,0,15,413,1,5,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0.020238095238095,4,0.981481481481482,834,35,Long-Low,Positive,0.282871922906097
56842800,17991525,1,NULL,NULL,0,840,0,0,0,2,2,0,5,1076,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.002380952380952,6,0,843,8,Short-Low,Positive,0.252978138301902
56998624,17991525,1,NULL,NULL,0,838,0,0,0,2,2,0,5,1076,0,1,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0.005966587112172,6,0,843,8,Short-Low,Positive,0.252978138301902
57016783,14897549,1,NULL,NULL,0,838,0,0,0,2,1,0,0,64,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0.029832935560859,4,0.364779874213837,780,9,Long-Heavy,Positive,0.531618391477879
57038541,17991525,1,NULL,NULL,0,838,0,1,0,2,1,0,5,891,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0.010739856801909,4,0,843,8,Short-Heavy,Positive,0.252978138301902
57066076,17991525,1,NULL,NULL,0,837,0,0,0,3,2,0,6,1181,0,6,0,14,0,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0.007168458781362,6,0,843,8,Short-Low,Positive,0.252978138301902
57092219,7025061,2,NULL,NULL,0,837,0,0,0,2,1,0,0,216,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.001194743130227,6,0,1040.5,7.5,Short-Low,Positive,0.077658766284
57113692,17991525,1,NULL,NULL,0,837,7,4,0,2,1,0,0,205,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0.008363201911589,6,0,843,8,Short-Low,Positive,0.252978138301902
57122001,13689208,1,NULL,NULL,0,837,0,0,0,3,1,0,0,203,0,3,0,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0.016726403823178,4,0.739130434782609,1207,21,Short-Low,Positive,0.195611016044453
57195306,14807988,1,NULL,NULL,0,836,0,1,0,3,2,0,65,180,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96,0.114832535885167,3,0.522522522522523,841,43,Short-Heavy,Positive,0.88218157847057
57226611,45297,1,NULL,NULL,0,836,0,1,0,2,2,0,0,252,0,22,0,119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77,0.092105263157895,3,0.428571428571429,752,23,Long-Heavy,Positive,0.748281628504537
57253008,1958,1,NULL,NULL,0,1113,0,0,0,4,3,0,10,242,0,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0.003593890386343,6,0,2326.5,103,Short-Low,Positive,1.33014401980015
57280361,38843634,1,NULL,NULL,0,835,7,1,0,10,6,2,0,216,53,75,108,197,18,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,963,1.15329341317365,1,0.020408163265306,876,17,Short-Heavy,Positive,0.683771571378321
57288700,45297,1,NULL,NULL,0,835,2,0,0,2,0,0,0,47,0,6,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0.011976047904192,4,0.428571428571429,752,23,Long-Low,Positive,0.748281628504537
57295931,30777963,1,NULL,NULL,0,835,0,0,0,3,3,0,16,415,0,1,0,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0.008383233532934,6,0.981132075471698,834,35,Long-Low,Positive,0.282871922906097
57296018,19560,1,NULL,NULL,0,835,0,0,0,2,1,0,4,122,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.002395209580838,6,0.594339622641509,1096,24.5,Short-Low,Positive,0.352096946014651
57317138,30777963,1,NULL,NULL,0,835,2,1,1,2,2,0,0,202,0,12,0,145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0.039520958083832,3,0,834,35,Long-Low,Positive,0.282871922906097
57319974,11474326,1,NULL,NULL,0,835,0,0,0,2,1,0,0,202,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.002395209580838,6,0.642857142857143,1000.5,11,Short-Low,Positive,0.280259014014592
57366591,17991525,1,NULL,NULL,0,834,0,0,0,2,1,0,0,221,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0.004796163069544,6,0,843,8,Short-Low,Positive,0.252978138301902
57387327,14807988,1,NULL,NULL,0,834,0,0,0,2,2,0,0,221,10,5,49,155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91,0.109112709832134,3,0,841,43,Short-Heavy,Positive,0.88218157847057
57387908,43106625,1,NULL,NULL,0,834,2,0,0,5,1,0,0,253,6,1,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0.037170263788969,3,0,800,6,Long-Heavy,Positive,0.026557404005132
57395068,17991525,1,NULL,NULL,0,834,0,0,0,2,1,0,0,204,0,1,0,1,0,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0.014388489208633,4,0,843,8,Short-Heavy,Positive,0.252978138301902
57416177,17991525,1,NULL,NULL,0,834,0,0,0,2,1,0,0,225,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.003597122302158,6,0,843,8,Short-Low,Positive,0.252978138301902
57427085,14807988,1,NULL,NULL,0,833,0,0,0,3,2,0,31,137,0,6,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0.027611044417767,4,0.640692640692641,841,43,Short-Low,Positive,0.88218157847057
57469299,21994967,1,NULL,NULL,0,999,0,1,0,3,3,2,24,332,0,85,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,267,0.267267267267267,2,0,799.5,29,Long-Heavy,Positive,0.418774453043226
57510726,22616,1,NULL,NULL,0,833,0,0,0,2,1,0,0,205,0,7,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0.020408163265306,4,0.307692307692308,1093,6,Short-Heavy,Positive,0.202357574626149
57516311,30777963,2,33043744,1,1,833,0,0,0,3,3,1,0,214,0,3,0,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,0.073229291716687,3,0,834,35,Short-Heavy,Positive,0.282871922906097
57653240,14807988,1,NULL,NULL,0,1084,0,0,0,3,3,0,43,88,0,71,0,980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,853,0.78690036900369,2,0,841,43,Long-Heavy,Positive,0.88218157847057
57672935,30777963,1,NULL,NULL,0,831,0,0,0,2,1,0,1,217,0,10,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0.019253910950662,4,0,834,35,Short-Low,Positive,0.282871922906097
